transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240126-0000001,WALL-0120067,MERCH-00121,PM-02,DEV-03,2024-01-26 21:38:18,99.33,0.1987,0.0,9,Success,Purchase,Karachi,PKR,False
TXN-20240126-0000002,WALL-0044074,MERCH-00420,PM-04,DEV-01,2024-01-26 04:22:16,24.16,0.4832,0.0,2,Success,Payment,Mandalay,MMK,False
TXN-20240126-0000003,WALL-0144827,MERCH-00022,PM-02,DEV-02,2024-01-26 11:42:50,12.03,0.0241,0.2406,1,Success,Purchase,Davao,PHP,False
TXN-20240126-0000004,WALL-0017388,MERCH-00065,PM-02,DEV-01,2024-01-26 12:48:40,17.76,0.0355,0.3552,1,Success,Purchase,Bago,MMK,False
TXN-20240126-0000005,WALL-0013521,MERCH-00013,PM-01,DEV-05,2024-01-26 17:13:01,22.56,0.0,0.4512,2,Success,Purchase,Yangon,MMK,False
TXN-20240126-0000006,WALL-0145235,MERCH-00403,PM-04,DEV-01,2024-01-26 16:29:52,53.67,1.0734,0.0,5,Success,Payment,Pathein,MMK,False
TXN-20240126-0000007,WALL-0110606,MERCH-00378,PM-03,DEV-05,2024-01-26 12:36:02,67.09,0.5367,0.0,6,Success,Purchase,Penang,MYR,False
TXN-20240126-0000008,WALL-0039420,MERCH-00143,PM-01,DEV-03,2024-01-26 15:42:36,286.12,0.0,14.306,28,Success,Purchase,Yangon,MMK,False
TXN-20240126-0000009,WALL-0009661,MERCH-00061,PM-02,DEV-01,2024-01-26 19:22:13,6.87,0.0137,0.1374,0,Success,Purchase,Dhaka,BDT,False
TXN-20240126-0000010,WALL-0078001,MERCH-00062,PM-02,DEV-01,2024-01-26 10:10:23,29.34,0.0587,0.5868,2,Success,Purchase,Naypyidaw,MMK,False
TXN-20240126-0000011,WALL-0106425,MERCH-00487,PM-01,DEV-01,2024-01-26 05:21:30,96.18,0.0,0.0,9,Success,Payment,Chiang Mai,MMK,False
TXN-20240126-0000012,WALL-0048534,MERCH-00182,PM-03,DEV-01,2024-01-26 18:31:01,170.11,1.3609,8.5057,17,Success,Purchase,Phuket,THB,False
TXN-20240126-0000013,WALL-0115994,MERCH-00219,PM-01,DEV-04,2024-01-26 18:16:34,19.43,0.0,0.0,1,Success,Purchase,Davao,PHP,False
TXN-20240126-0000014,WALL-0110846,MERCH-00009,PM-02,DEV-02,2024-01-26 13:17:25,15.41,0.0308,0.3081,1,Success,Purchase,Naypyidaw,MMK,False
TXN-20240126-0000015,WALL-0086496,MERCH-00338,PM-02,DEV-04,2024-01-26 15:37:36,78.5,0.157,0.0,7,Success,Bill Payment,Pathein,PKR,False
TXN-20240126-0000016,WALL-0141071,MERCH-00081,PM-01,DEV-01,2024-01-26 15:28:24,163.84,0.0,0.0,16,Success,Purchase,Johor Bahru,MYR,False
TXN-20240126-0000017,WALL-0125462,MERCH-00319,PM-02,DEV-01,2024-01-26 11:52:26,68.84,0.1377,0.0,0,Pending,Bill Payment,Singapore,SGD,False
TXN-20240126-0000018,WALL-0052502,MERCH-00261,PM-01,DEV-02,2024-01-26 07:39:58,7.52,0.0,0.0,0,Success,Subscription,Mumbai,INR,False
