transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240112-0000001,WALL-0081104,MERCH-00305,PM-02,DEV-02,2024-01-12 06:22:02,676.44,1.3529,54.1152,135,Success,Purchase,Myitkyina,MMK,False
TXN-20240112-0000002,WALL-0117559,MERCH-00413,PM-02,DEV-02,2024-01-12 09:50:07,242.5,0.485,0.0,24,Success,Payment,Pathein,MMK,False
TXN-20240112-0000003,WALL-0068647,MERCH-00145,PM-05,DEV-02,2024-01-12 21:21:23,221.9,0.0,11.0949,22,Success,Purchase,Penang,MYR,False
TXN-20240112-0000004,WALL-0115672,MERCH-00235,PM-01,DEV-01,2024-01-12 16:43:24,15.2,0.0,0.0,1,Success,Subscription,Mawlamyine,MMK,False
TXN-20240112-0000005,WALL-0133723,MERCH-00386,PM-01,DEV-01,2024-01-12 15:23:02,118.96,0.0,0.0,11,Success,Purchase,Taunggyi,MMK,False
TXN-20240112-0000006,WALL-0044436,MERCH-00085,PM-02,DEV-02,2024-01-12 15:16:17,120.09,0.2402,0.0,12,Success,Purchase,Chennai,INR,False
TXN-20240112-0000007,WALL-0019530,MERCH-00106,PM-03,DEV-02,2024-01-12 06:08:30,54.73,0.4378,0.0,5,Success,Purchase,Yangon,MMK,False
TXN-20240112-0000008,WALL-0083581,MERCH-00295,PM-05,DEV-01,2024-01-12 18:44:08,1671.82,0.0,133.7455,334,Success,Purchase,Myitkyina,MMK,False
TXN-20240112-0000009,WALL-0142876,MERCH-00181,PM-02,DEV-01,2024-01-12 16:39:07,40.64,0.0813,2.032,4,Success,Purchase,Pathein,MMK,False
TXN-20240112-0000010,WALL-0038703,MERCH-00026,PM-01,DEV-01,2024-01-12 21:08:24,37.98,0.0,0.7595,3,Success,Purchase,Islamabad,PKR,False
TXN-20240112-0000011,WALL-0146719,MERCH-00157,PM-02,DEV-01,2024-01-12 07:20:52,56.14,0.1123,2.807,5,Success,Purchase,Kuala Lumpur,MMK,False
TXN-20240112-0000012,WALL-0081696,MERCH-00194,PM-01,DEV-01,2024-01-12 03:33:57,9.78,0.0,0.0,0,Success,Purchase,Singapore,SGD,False
TXN-20240112-0000013,WALL-0062947,MERCH-00030,PM-03,DEV-01,2024-01-12 13:03:03,18.9,0.1512,0.378,1,Success,Purchase,Mandalay,MMK,False
TXN-20240112-0000014,WALL-0062809,MERCH-00112,PM-01,DEV-01,2024-01-12 13:47:06,13.05,0.0,0.0,0,Pending,Purchase,Kathmandu,NPR,False
TXN-20240112-0000015,WALL-0122449,MERCH-00129,PM-02,DEV-01,2024-01-12 13:17:36,96.52,0.193,0.0,9,Success,Purchase,Yangon,MMK,False
TXN-20240112-0000016,WALL-0024121,MERCH-00420,PM-01,DEV-01,2024-01-12 11:30:40,267.4,0.0,0.0,26,Success,Payment,Myitkyina,MMK,False
TXN-20240112-0000017,WALL-0101337,MERCH-00251,PM-01,DEV-01,2024-01-12 17:57:45,20.11,0.0,0.0,2,Success,Subscription,Yangon,MMK,False
TXN-20240112-0000018,WALL-0117566,MERCH-00471,PM-02,DEV-01,2024-01-12 12:37:12,177.48,0.355,0.0,17,Success,Payment,Chiang Mai,THB,False
TXN-20240112-0000019,WALL-0041895,MERCH-00167,PM-04,DEV-02,2024-01-12 15:08:33,71.18,1.4235,3.5588,7,Success,Purchase,Bandung,IDR,False
TXN-20240112-0000020,WALL-0067532,MERCH-00129,PM-01,DEV-03,2024-01-12 11:33:45,92.4,0.0,0.0,9,Success,Purchase,Bali,IDR,False
TXN-20240112-0000021,WALL-0127821,MERCH-00083,PM-03,DEV-01,2024-01-12 16:41:52,206.59,1.6528,0.0,20,Success,Purchase,Myitkyina,MMK,False
TXN-20240112-0000022,WALL-0132339,MERCH-00346,PM-01,DEV-01,2024-01-12 09:49:06,47.44,0.0,0.0,4,Success,Bill Payment,Bangalore,INR,False
