transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240105-0000001,WALL-0123047,MERCH-00298,PM-02,DEV-01,2024-01-05 18:12:13,399.39,0.7988,31.951,79,Success,Purchase,Pathein,MMK,False
TXN-20240105-0000002,WALL-0064923,MERCH-00430,PM-04,DEV-05,2024-01-05 17:16:30,134.1,2.6821,0.0,13,Success,Payment,Mandalay,MMK,False
TXN-20240105-0000003,WALL-0029972,MERCH-00026,PM-02,DEV-01,2024-01-05 19:42:24,21.88,0.0438,0.4376,2,Success,Purchase,Phnom Penh,KHR,False
TXN-20240105-0000004,WALL-0063962,MERCH-00195,PM-01,DEV-02,2024-01-05 17:41:50,31.48,0.0,0.0,3,Success,Purchase,Bago,MMK,False
TXN-20240105-0000005,WALL-0103359,MERCH-00386,PM-05,DEV-01,2024-01-05 21:42:04,33.55,0.0,0.0,3,Success,Purchase,Bandung,IDR,False
TXN-20240105-0000006,WALL-0104554,MERCH-00241,PM-03,DEV-01,2024-01-05 12:09:56,13.91,0.1113,0.0,0,Pending,Subscription,Bago,MMK,False
TXN-20240105-0000007,WALL-0089606,MERCH-00141,PM-02,DEV-03,2024-01-05 17:21:57,147.72,0.2954,7.3861,14,Success,Purchase,Bago,MMK,False
TXN-20240105-0000008,WALL-0039009,MERCH-00441,PM-03,DEV-01,2024-01-05 17:13:16,140.5,1.124,0.0,14,Success,Tax Payment,Pokhara,NPR,False
TXN-20240105-0000009,WALL-0132988,MERCH-00425,PM-03,DEV-01,2024-01-05 16:04:10,123.2,0.9856,0.0,12,Success,Payment,Naypyidaw,MMK,False
TXN-20240105-0000010,WALL-0148050,MERCH-00487,PM-02,DEV-01,2024-01-05 16:28:58,151.94,0.3039,0.0,15,Success,Payment,Chittagong,MMK,False
TXN-20240105-0000011,WALL-0098141,MERCH-00122,PM-01,DEV-05,2024-01-05 16:04:58,13.65,0.0,0.0,1,Success,Purchase,Mumbai,INR,False
TXN-20240105-0000012,WALL-0108385,MERCH-00293,PM-01,DEV-01,2024-01-05 21:22:27,1069.05,0.0,85.5239,213,Success,Purchase,Bago,MMK,False
TXN-20240105-0000013,WALL-0007904,MERCH-00133,PM-04,DEV-01,2024-01-05 20:27:04,472.82,9.4564,23.641,47,Success,Purchase,Colombo,LKR,False
TXN-20240105-0000014,WALL-0006003,MERCH-00331,PM-01,DEV-05,2024-01-05 13:26:26,130.23,0.0,0.0,13,Success,Bill Payment,Siem Reap,KHR,False
TXN-20240105-0000015,WALL-0095758,MERCH-00349,PM-01,DEV-04,2024-01-05 18:46:01,19.13,0.0,0.0,1,Success,Bill Payment,Bago,MMK,False
TXN-20240105-0000016,WALL-0022113,MERCH-00287,PM-02,DEV-01,2024-01-05 06:54:04,169.9,0.3398,13.5919,33,Success,Purchase,Mandalay,MMK,False
TXN-20240105-0000017,WALL-0001928,MERCH-00089,PM-05,DEV-01,2024-01-05 06:21:25,36.74,0.0,0.0,3,Success,Purchase,Davao,PHP,False
TXN-20240105-0000018,WALL-0024445,MERCH-00413,PM-05,DEV-01,2024-01-05 15:32:01,86.33,0.0,0.0,8,Success,Payment,Taunggyi,MMK,False
TXN-20240105-0000019,WALL-0101248,MERCH-00358,PM-04,DEV-01,2024-01-05 15:13:38,39.51,0.7902,0.0,0,Failed,Bill Payment,Pokhara,NPR,False
TXN-20240105-0000020,WALL-0143726,MERCH-00065,PM-01,DEV-01,2024-01-05 06:11:58,7.28,0.0,0.1455,0,Success,Purchase,Yangon,MMK,False
TXN-20240105-0000021,WALL-0015551,MERCH-00129,PM-01,DEV-03,2024-01-05 20:46:15,120.89,0.0,0.0,12,Success,Purchase,Mandalay,MMK,False
TXN-20240105-0000022,WALL-0039249,MERCH-00349,PM-03,DEV-01,2024-01-05 16:27:55,20.84,0.1667,0.0,2,Success,Bill Payment,Mumbai,VND,False
TXN-20240105-0000023,WALL-0039562,MERCH-00044,PM-02,DEV-01,2024-01-05 09:11:45,12.53,0.0251,0.2505,1,Success,Purchase,Taunggyi,MMK,False
TXN-20240105-0000024,WALL-0021178,MERCH-00051,PM-02,DEV-01,2024-01-05 21:10:48,14.9,0.0298,0.298,1,Success,Purchase,Myitkyina,MMK,False
TXN-20240105-0000025,WALL-0069980,MERCH-00052,PM-01,DEV-01,2024-01-05 13:25:35,18.38,0.0,0.3677,1,Success,Purchase,Taunggyi,MMK,False
TXN-20240105-0000026,WALL-0086425,MERCH-00394,PM-04,DEV-03,2024-01-05 17:16:24,95.88,1.9177,0.0,9,Success,Purchase,Pattaya,THB,False
TXN-20240105-0000027,WALL-0099341,MERCH-00039,PM-01,DEV-05,2024-01-05 09:41:23,19.93,0.0,0.3986,1,Success,Purchase,Myitkyina,MMK,False
TXN-20240105-0000028,WALL-0096995,MERCH-00118,PM-01,DEV-01,2024-01-05 04:18:23,25.69,0.0,0.0,2,Success,Purchase,Jakarta,IDR,False
TXN-20240105-0000029,WALL-0056186,MERCH-00325,PM-05,DEV-01,2024-01-05 14:54:17,142.73,0.0,0.0,14,Success,Bill Payment,Hyderabad,INR,False
TXN-20240105-0000030,WALL-0000403,MERCH-00172,PM-01,DEV-01,2024-01-05 16:54:30,159.65,0.0,7.9825,15,Success,Purchase,Taunggyi,MMK,False
TXN-20240105-0000031,WALL-0122277,MERCH-00059,PM-02,DEV-01,2024-01-05 03:02:00,35.62,0.0712,0.7123,3,Success,Purchase,Yangon,MMK,False
TXN-20240105-0000032,WALL-0051969,MERCH-00398,PM-02,DEV-01,2024-01-05 16:29:11,30.96,0.0619,0.0,3,Success,Purchase,Ho Chi Minh City,VND,False
TXN-20240105-0000033,WALL-0019626,MERCH-00286,PM-03,DEV-01,2024-01-05 12:20:22,415.96,3.3277,33.277,83,Success,Purchase,Pathein,MMK,False
TXN-20240105-0000034,WALL-0059509,MERCH-00170,PM-01,DEV-01,2024-01-05 21:18:48,175.69,0.0,8.7843,17,Success,Purchase,Naypyidaw,MMK,False
