transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240118-0000001,WALL-0079997,MERCH-00017,PM-02,DEV-01,2024-01-18 14:53:16,5.65,0.0113,0.1131,0,Success,Purchase,Pokhara,NPR,False
TXN-20240118-0000002,WALL-0108191,MERCH-00379,PM-01,DEV-02,2024-01-18 18:15:38,36.48,0.0,0.0,3,Success,Purchase,Taunggyi,MMK,False
TXN-20240118-0000003,WALL-0101997,MERCH-00226,PM-04,DEV-02,2024-01-18 21:59:02,8.27,0.1654,0.0,0,Success,Purchase,Kolkata,INR,False
TXN-20240118-0000004,WALL-0098674,MERCH-00074,PM-04,DEV-04,2024-01-18 19:13:38,16.32,0.3264,0.0,0,Pending,Purchase,Mawlamyine,MMK,False
TXN-20240118-0000005,WALL-0107690,MERCH-00141,PM-01,DEV-01,2024-01-18 08:58:30,527.25,0.0,26.3625,52,Success,Purchase,Davao,PHP,False
TXN-20240118-0000006,WALL-0003675,MERCH-00384,PM-01,DEV-01,2024-01-18 12:28:13,41.52,0.0,0.0,4,Success,Purchase,Mandalay,LKR,False
TXN-20240118-0000007,WALL-0038940,MERCH-00033,PM-01,DEV-02,2024-01-18 07:13:16,10.32,0.0,0.2064,1,Success,Purchase,Davao,PHP,False
TXN-20240118-0000008,WALL-0148374,MERCH-00216,PM-04,DEV-03,2024-01-18 21:01:33,10.95,0.2189,0.0,1,Success,Purchase,Yangon,MMK,False
TXN-20240118-0000009,WALL-0078194,MERCH-00106,PM-04,DEV-01,2024-01-18 13:46:08,11.77,0.2354,0.0,1,Success,Purchase,Bandung,IDR,False
TXN-20240118-0000010,WALL-0092293,MERCH-00010,PM-02,DEV-01,2024-01-18 13:29:52,5.41,0.0108,0.1082,0,Success,Purchase,Cebu City,PHP,False
TXN-20240118-0000011,WALL-0016489,MERCH-00055,PM-01,DEV-01,2024-01-18 20:25:57,42.0,0.0,0.84,4,Success,Purchase,Islamabad,PHP,False
TXN-20240118-0000012,WALL-0021491,MERCH-00014,PM-01,DEV-02,2024-01-18 21:51:32,18.78,0.0,0.3757,1,Success,Purchase,Taunggyi,THB,False
TXN-20240118-0000013,WALL-0061135,MERCH-00410,PM-01,DEV-01,2024-01-18 14:13:03,145.2,0.0,0.0,14,Success,Payment,Chiang Mai,THB,False
TXN-20240118-0000014,WALL-0134810,MERCH-00283,PM-01,DEV-02,2024-01-18 14:59:44,521.23,0.0,41.698,104,Success,Purchase,Naypyidaw,MMK,False
TXN-20240118-0000015,WALL-0025983,MERCH-00043,PM-01,DEV-01,2024-01-18 13:33:40,18.97,0.0,0.3795,1,Success,Purchase,Phnom Penh,KHR,False
TXN-20240118-0000016,WALL-0061637,MERCH-00132,PM-02,DEV-01,2024-01-18 18:52:19,33.37,0.0667,1.6686,3,Success,Purchase,Mawlamyine,MMK,False
