transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240124-0000001,WALL-0048518,MERCH-00096,PM-01,DEV-01,2024-01-24 19:26:32,52.63,0.0,0.0,5,Success,Purchase,Phuket,THB,False
TXN-20240124-0000002,WALL-0086986,MERCH-00002,PM-02,DEV-01,2024-01-24 11:46:37,40.17,0.0803,0.8034,4,Success,Purchase,Phnom Penh,KHR,False
TXN-20240124-0000003,WALL-0118814,MERCH-00066,PM-01,DEV-01,2024-01-24 20:37:12,5.0,0.0,0.1,0,Success,Purchase,Taunggyi,MMK,False
TXN-20240124-0000004,WALL-0091780,MERCH-00484,PM-02,DEV-02,2024-01-24 04:14:06,131.26,0.2625,0.0,13,Success,Payment,Islamabad,PKR,False
TXN-20240124-0000005,WALL-0106469,MERCH-00448,PM-03,DEV-01,2024-01-24 14:27:06,723.71,5.7897,0.0,72,Success,Tax Payment,Kathmandu,NPR,False
TXN-20240124-0000006,WALL-0123085,MERCH-00334,PM-03,DEV-01,2024-01-24 17:03:03,73.8,0.5904,0.0,7,Success,Bill Payment,Bandung,IDR,False
TXN-20240124-0000007,WALL-0006576,MERCH-00319,PM-02,DEV-02,2024-01-24 08:18:38,61.56,0.1231,0.0,6,Success,Bill Payment,Chittagong,BDT,False
TXN-20240124-0000008,WALL-0015503,MERCH-00065,PM-04,DEV-01,2024-01-24 13:48:02,24.13,0.4826,0.4826,2,Success,Purchase,Pokhara,NPR,False
TXN-20240124-0000009,WALL-0036885,MERCH-00093,PM-03,DEV-01,2024-01-24 12:06:21,56.28,0.4503,0.0,5,Success,Purchase,Kathmandu,MMK,False
TXN-20240124-0000010,WALL-0042974,MERCH-00136,PM-01,DEV-03,2024-01-24 21:48:01,23.85,0.0,1.1926,2,Success,Purchase,Mawlamyine,MMK,False
TXN-20240124-0000011,WALL-0121187,MERCH-00050,PM-03,DEV-02,2024-01-24 15:23:18,21.56,0.1725,0.4312,2,Success,Purchase,Bago,MMK,False
TXN-20240124-0000012,WALL-0113275,MERCH-00315,PM-02,DEV-02,2024-01-24 12:43:19,106.4,0.2128,0.0,10,Success,Bill Payment,Davao,PHP,False
TXN-20240124-0000013,WALL-0084235,MERCH-00363,PM-01,DEV-03,2024-01-24 08:55:19,19.56,0.0,0.0,1,Success,Bill Payment,Bangkok,THB,False
TXN-20240124-0000014,WALL-0001437,MERCH-00155,PM-05,DEV-01,2024-01-24 20:30:47,174.36,0.0,8.7178,17,Success,Purchase,Taunggyi,MMK,False
TXN-20240124-0000015,WALL-0140333,MERCH-00233,PM-01,DEV-03,2024-01-24 14:12:17,20.18,0.0,0.0,2,Success,Subscription,Pathein,MMK,False
TXN-20240124-0000016,WALL-0083316,MERCH-00412,PM-04,DEV-01,2024-01-24 17:09:09,114.1,2.282,0.0,0,Failed,Payment,Mandalay,MMK,False
TXN-20240124-0000017,WALL-0016121,MERCH-00199,PM-03,DEV-02,2024-01-24 09:49:13,7.14,0.0571,0.0,0,Failed,Purchase,Bago,MMK,False
TXN-20240124-0000018,WALL-0091544,MERCH-00089,PM-04,DEV-01,2024-01-24 13:12:57,42.94,0.8587,0.0,4,Success,Purchase,Mandalay,MMK,False
TXN-20240124-0000019,WALL-0005258,MERCH-00384,PM-01,DEV-01,2024-01-24 23:41:56,65.16,0.0,0.0,6,Success,Purchase,Yangon,IDR,False
TXN-20240124-0000020,WALL-0013504,MERCH-00020,PM-02,DEV-03,2024-01-24 02:16:09,21.9,0.0438,0.438,2,Success,Purchase,Pathein,MMK,False
TXN-20240124-0000021,WALL-0072502,MERCH-00113,PM-03,DEV-01,2024-01-24 16:13:54,11.68,0.0934,0.0,1,Success,Purchase,Phnom Penh,KHR,False
TXN-20240124-0000022,WALL-0030496,MERCH-00076,PM-02,DEV-02,2024-01-24 17:58:07,34.31,0.0686,0.6861,3,Success,Purchase,Myitkyina,MMK,False
TXN-20240124-0000023,WALL-0084199,MERCH-00340,PM-04,DEV-01,2024-01-24 22:11:34,37.54,0.7507,0.0,3,Success,Bill Payment,Yangon,MMK,False
TXN-20240124-0000024,WALL-0016295,MERCH-00412,PM-01,DEV-03,2024-01-24 06:55:00,106.37,0.0,0.0,10,Success,Payment,Chennai,THB,False
TXN-20240124-0000025,WALL-0055329,MERCH-00494,PM-04,DEV-01,2024-01-24 18:38:03,234.52,4.6904,0.0,23,Success,Payment,Kolkata,IDR,False
TXN-20240124-0000026,WALL-0121073,MERCH-00151,PM-01,DEV-01,2024-01-24 12:52:38,385.32,0.0,19.2662,38,Success,Purchase,Naypyidaw,MMK,False
TXN-20240124-0000027,WALL-0051997,MERCH-00047,PM-01,DEV-01,2024-01-24 21:54:08,26.45,0.0,0.529,2,Success,Purchase,Dhaka,BDT,False
TXN-20240124-0000028,WALL-0127532,MERCH-00085,PM-03,DEV-03,2024-01-24 06:32:51,171.8,1.3744,0.0,17,Success,Purchase,Naypyidaw,MMK,False
TXN-20240124-0000029,WALL-0132198,MERCH-00433,PM-01,DEV-02,2024-01-24 17:51:28,133.83,0.0,0.0,13,Success,Tax Payment,Jaipur,INR,False
TXN-20240124-0000030,WALL-0001215,MERCH-00003,PM-03,DEV-05,2024-01-24 10:59:34,5.0,0.04,0.1,0,Success,Purchase,Bangkok,THB,False
TXN-20240124-0000031,WALL-0086245,MERCH-00170,PM-01,DEV-02,2024-01-24 18:58:00,161.83,0.0,8.0914,16,Success,Purchase,Naypyidaw,MMK,False
TXN-20240124-0000032,WALL-0094656,MERCH-00400,PM-04,DEV-04,2024-01-24 07:54:41,57.9,1.1579,0.0,5,Success,Purchase,Bandung,IDR,False
TXN-20240124-0000033,WALL-0039134,MERCH-00046,PM-04,DEV-01,2024-01-24 00:16:09,5.0,0.1,0.1,0,Success,Purchase,Singapore,SGD,False
TXN-20240124-0000034,WALL-0054266,MERCH-00326,PM-02,DEV-01,2024-01-24 18:08:32,55.96,0.1119,0.0,5,Success,Bill Payment,Siem Reap,KHR,False
TXN-20240124-0000035,WALL-0012243,MERCH-00194,PM-01,DEV-01,2024-01-24 14:40:01,5.0,0.0,0.0,0,Success,Purchase,Islamabad,PKR,False
TXN-20240124-0000036,WALL-0111732,MERCH-00217,PM-01,DEV-01,2024-01-24 15:42:53,19.52,0.0,0.0,1,Success,Purchase,Mawlamyine,MMK,False
TXN-20240124-0000037,WALL-0142758,MERCH-00330,PM-04,DEV-01,2024-01-24 02:12:34,408.93,8.1786,0.0,40,Success,Bill Payment,Bago,MMK,False
TXN-20240124-0000038,WALL-0132595,MERCH-00207,PM-03,DEV-01,2024-01-24 13:28:00,7.77,0.0622,0.0,0,Success,Purchase,Manila,THB,False
TXN-20240124-0000039,WALL-0108214,MERCH-00080,PM-01,DEV-02,2024-01-24 19:43:25,9.31,0.0,0.1862,0,Success,Purchase,Bago,MMK,False
TXN-20240124-0000040,WALL-0072801,MERCH-00019,PM-01,DEV-01,2024-01-24 14:59:07,37.96,0.0,0.7592,3,Success,Purchase,Naypyidaw,MMK,False
TXN-20240124-0000041,WALL-0048814,MERCH-00010,PM-04,DEV-05,2024-01-24 17:46:05,27.01,0.5402,0.5402,2,Success,Purchase,Bago,MMK,False
TXN-20240124-0000042,WALL-0129319,MERCH-00316,PM-01,DEV-01,2024-01-24 07:27:42,142.54,0.0,0.0,14,Success,Bill Payment,Lahore,PKR,False
TXN-20240124-0000043,WALL-0048058,MERCH-00387,PM-01,DEV-01,2024-01-24 21:28:42,20.63,0.0,0.0,2,Success,Purchase,Naypyidaw,MMK,False
TXN-20240124-0000044,WALL-0091770,MERCH-00207,PM-01,DEV-03,2024-01-24 19:48:18,5.6,0.0,0.0,0,Success,Purchase,Kuala Lumpur,MYR,False
TXN-20240124-0000045,WALL-0050051,MERCH-00018,PM-02,DEV-01,2024-01-24 12:55:48,16.32,0.0326,0.3264,1,Success,Purchase,Phnom Penh,KHR,False
TXN-20240124-0000046,WALL-0093048,MERCH-00476,PM-04,DEV-01,2024-01-24 19:30:26,79.88,1.5976,0.0,7,Success,Payment,Pathein,MMK,False
TXN-20240124-0000047,WALL-0116091,MERCH-00340,PM-03,DEV-02,2024-01-24 07:30:46,43.7,0.3496,0.0,4,Success,Bill Payment,Bago,IDR,False
TXN-20240124-0000048,WALL-0141635,MERCH-00161,PM-04,DEV-02,2024-01-24 15:48:46,73.83,1.4766,3.6915,7,Success,Purchase,Bangalore,INR,False
TXN-20240124-0000049,WALL-0124214,MERCH-00443,PM-05,DEV-01,2024-01-24 19:37:56,79.63,0.0,0.0,7,Success,Tax Payment,Mandalay,MMK,False
TXN-20240124-0000050,WALL-0060236,MERCH-00012,PM-01,DEV-05,2024-01-24 00:23:48,26.63,0.0,0.5326,2,Success,Purchase,Bandung,IDR,False
TXN-20240124-0000051,WALL-0051686,MERCH-00128,PM-01,DEV-01,2024-01-24 08:47:42,48.97,0.0,0.0,4,Success,Purchase,Naypyidaw,MMK,False
TXN-20240124-0000052,WALL-0050024,MERCH-00423,PM-01,DEV-03,2024-01-24 12:58:56,76.25,0.0,0.0,7,Success,Payment,Myitkyina,MMK,False
TXN-20240124-0000053,WALL-0002819,MERCH-00227,PM-02,DEV-01,2024-01-24 13:18:27,18.89,0.0378,0.0,1,Success,Purchase,Myitkyina,MMK,False
TXN-20240124-0000054,WALL-0145139,MERCH-00029,PM-02,DEV-01,2024-01-24 17:38:28,17.35,0.0347,0.3469,1,Success,Purchase,Quezon City,VND,False
TXN-20240124-0000055,WALL-0015035,MERCH-00145,PM-04,DEV-01,2024-01-24 04:44:22,405.63,8.1127,20.2817,40,Success,Purchase,Quezon City,PHP,False
