transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240127-0000001,WALL-0148134,MERCH-00388,PM-03,DEV-01,2024-01-27 04:14:32,77.94,0.6235,0.0,7,Success,Purchase,Lahore,THB,False
TXN-20240127-0000002,WALL-0144667,MERCH-00030,PM-03,DEV-01,2024-01-27 10:59:27,91.06,0.7285,1.8212,9,Success,Purchase,Lahore,PKR,False
TXN-20240127-0000003,WALL-0126692,MERCH-00301,PM-02,DEV-01,2024-01-27 18:57:40,3438.96,6.8779,275.1165,687,Success,Purchase,Pathein,MMK,False
TXN-20240127-0000004,WALL-0132277,MERCH-00080,PM-04,DEV-01,2024-01-27 17:38:29,5.71,0.1141,0.1141,0,Success,Purchase,Bangalore,INR,False
TXN-20240127-0000005,WALL-0028477,MERCH-00081,PM-03,DEV-02,2024-01-27 12:20:53,110.32,0.8825,0.0,11,Success,Purchase,Ahmedabad,INR,False
TXN-20240127-0000006,WALL-0086885,MERCH-00151,PM-02,DEV-01,2024-01-27 07:45:03,142.27,0.2845,7.1135,14,Success,Purchase,Da Nang,VND,False
TXN-20240127-0000007,WALL-0140932,MERCH-00228,PM-02,DEV-01,2024-01-27 20:54:56,19.54,0.0391,0.0,1,Success,Purchase,Bago,MMK,False
TXN-20240127-0000008,WALL-0084284,MERCH-00010,PM-01,DEV-01,2024-01-27 16:57:17,9.04,0.0,0.1807,0,Success,Purchase,Bali,IDR,False
TXN-20240127-0000009,WALL-0045304,MERCH-00143,PM-04,DEV-02,2024-01-27 14:45:44,114.78,2.2956,5.7389,11,Success,Purchase,Taunggyi,MMK,False
TXN-20240127-0000010,WALL-0131916,MERCH-00103,PM-03,DEV-01,2024-01-27 12:29:57,89.19,0.7135,0.0,8,Success,Purchase,Chittagong,BDT,False
TXN-20240127-0000011,WALL-0108216,MERCH-00414,PM-01,DEV-01,2024-01-27 19:47:26,41.57,0.0,0.0,4,Success,Payment,Karachi,PKR,False
TXN-20240127-0000012,WALL-0020966,MERCH-00130,PM-01,DEV-02,2024-01-27 14:13:34,44.8,0.0,0.0,4,Success,Purchase,Naypyidaw,MMK,False
TXN-20240127-0000013,WALL-0106432,MERCH-00476,PM-02,DEV-01,2024-01-27 17:58:07,383.09,0.7662,0.0,38,Success,Payment,Khon Kaen,THB,False
TXN-20240127-0000014,WALL-0061619,MERCH-00080,PM-01,DEV-04,2024-01-27 18:08:54,11.47,0.0,0.0,0,Failed,Purchase,Mawlamyine,MMK,False
TXN-20240127-0000015,WALL-0131566,MERCH-00128,PM-03,DEV-01,2024-01-27 17:51:14,150.52,1.2041,0.0,15,Success,Purchase,Colombo,LKR,False
TXN-20240127-0000016,WALL-0135518,MERCH-00235,PM-01,DEV-01,2024-01-27 16:49:53,20.14,0.0,0.0,2,Success,Subscription,Yangon,MMK,False
TXN-20240127-0000017,WALL-0078706,MERCH-00372,PM-02,DEV-03,2024-01-27 21:06:47,27.27,0.0545,0.0,2,Success,Purchase,Colombo,THB,False
TXN-20240127-0000018,WALL-0109700,MERCH-00125,PM-03,DEV-02,2024-01-27 19:31:21,42.23,0.3379,0.0,4,Success,Purchase,Quezon City,PHP,False
TXN-20240127-0000019,WALL-0023349,MERCH-00097,PM-01,DEV-01,2024-01-27 20:28:46,48.46,0.0,0.0,4,Success,Purchase,Naypyidaw,MMK,False
TXN-20240127-0000020,WALL-0022562,MERCH-00061,PM-04,DEV-01,2024-01-27 21:58:08,46.92,0.9385,0.9385,4,Success,Purchase,Jaipur,PHP,False
TXN-20240127-0000021,WALL-0032969,MERCH-00043,PM-01,DEV-01,2024-01-27 09:05:41,17.36,0.0,0.3472,1,Success,Purchase,Naypyidaw,MMK,False
TXN-20240127-0000022,WALL-0070933,MERCH-00199,PM-01,DEV-01,2024-01-27 14:50:24,9.71,0.0,0.0,0,Success,Purchase,Phuket,THB,False
TXN-20240127-0000023,WALL-0055753,MERCH-00033,PM-01,DEV-03,2024-01-27 19:44:22,15.03,0.0,0.3007,1,Success,Purchase,Myitkyina,MMK,False
TXN-20240127-0000024,WALL-0042734,MERCH-00024,PM-04,DEV-01,2024-01-27 12:53:47,27.84,0.5569,0.5569,2,Success,Purchase,Johor Bahru,MYR,False
TXN-20240127-0000025,WALL-0010694,MERCH-00007,PM-01,DEV-01,2024-01-27 20:53:49,7.93,0.0,0.1587,0,Success,Purchase,Karachi,PKR,False
TXN-20240127-0000026,WALL-0014128,MERCH-00077,PM-02,DEV-05,2024-01-27 16:27:25,6.64,0.0133,0.1328,0,Success,Purchase,Medan,IDR,False
TXN-20240127-0000027,WALL-0075888,MERCH-00170,PM-02,DEV-05,2024-01-27 15:20:03,128.98,0.258,0.0,0,Failed,Purchase,Medan,IDR,False
TXN-20240127-0000028,WALL-0137815,MERCH-00078,PM-03,DEV-01,2024-01-27 12:19:18,10.98,0.0878,0.2195,1,Success,Purchase,Bago,MMK,False
TXN-20240127-0000029,WALL-0057132,MERCH-00305,PM-04,DEV-01,2024-01-27 18:06:25,203.17,4.0633,16.2533,40,Success,Purchase,Mandalay,MMK,False
TXN-20240127-0000030,WALL-0089290,MERCH-00052,PM-01,DEV-03,2024-01-27 07:28:50,24.43,0.0,0.4887,2,Success,Purchase,Myitkyina,MMK,False
TXN-20240127-0000031,WALL-0050381,MERCH-00205,PM-01,DEV-02,2024-01-27 09:43:16,19.95,0.0,0.0,1,Success,Purchase,Taunggyi,MMK,False
TXN-20240127-0000032,WALL-0028838,MERCH-00147,PM-04,DEV-02,2024-01-27 13:49:14,326.24,6.5248,0.0,0,Pending,Purchase,Bago,MMK,False
TXN-20240127-0000033,WALL-0142452,MERCH-00222,PM-03,DEV-01,2024-01-27 12:18:36,15.85,0.1268,0.0,1,Success,Purchase,Jaipur,INR,False
TXN-20240127-0000034,WALL-0119433,MERCH-00156,PM-01,DEV-01,2024-01-27 13:11:45,137.98,0.0,6.899,13,Success,Purchase,Cebu City,IDR,False
TXN-20240127-0000035,WALL-0148476,MERCH-00286,PM-02,DEV-01,2024-01-27 14:08:12,1586.2,3.1724,126.8961,317,Success,Purchase,Yangon,MMK,False
TXN-20240127-0000036,WALL-0119934,MERCH-00402,PM-01,DEV-01,2024-01-27 16:24:50,158.5,0.0,0.0,15,Success,Payment,Surabaya,IDR,False
TXN-20240127-0000037,WALL-0034327,MERCH-00367,PM-01,DEV-04,2024-01-27 11:30:01,28.97,0.0,0.0,2,Success,Bill Payment,Khon Kaen,THB,False
TXN-20240127-0000038,WALL-0061947,MERCH-00354,PM-02,DEV-03,2024-01-27 14:18:57,75.91,0.1518,0.0,7,Success,Bill Payment,Bago,MMK,False
TXN-20240127-0000039,WALL-0042422,MERCH-00020,PM-04,DEV-03,2024-01-27 13:17:05,11.59,0.2318,0.2318,1,Success,Purchase,Naypyidaw,MMK,False
TXN-20240127-0000040,WALL-0096494,MERCH-00377,PM-03,DEV-01,2024-01-27 07:53:58,108.37,0.8669,0.0,10,Success,Purchase,Pattaya,THB,False
TXN-20240127-0000041,WALL-0124393,MERCH-00008,PM-04,DEV-02,2024-01-27 12:14:30,12.71,0.2542,0.0,0,Pending,Purchase,Quezon City,PHP,False
TXN-20240127-0000042,WALL-0095492,MERCH-00187,PM-02,DEV-01,2024-01-27 20:46:50,287.06,0.5741,14.3528,28,Success,Purchase,Johor Bahru,MYR,False
TXN-20240127-0000043,WALL-0120828,MERCH-00273,PM-02,DEV-04,2024-01-27 12:13:48,433.36,0.8667,34.669,86,Success,Purchase,Bali,IDR,False
TXN-20240127-0000044,WALL-0095158,MERCH-00002,PM-01,DEV-02,2024-01-27 13:44:01,29.05,0.0,0.581,2,Success,Purchase,Bali,IDR,False
TXN-20240127-0000045,WALL-0074294,MERCH-00304,PM-02,DEV-01,2024-01-27 16:38:04,453.35,0.9067,36.2676,90,Success,Purchase,Khon Kaen,THB,False
TXN-20240127-0000046,WALL-0061116,MERCH-00104,PM-01,DEV-01,2024-01-27 21:07:27,19.28,0.0,0.0,1,Success,Purchase,Quezon City,PHP,False
TXN-20240127-0000047,WALL-0084260,MERCH-00059,PM-01,DEV-02,2024-01-27 14:16:30,8.66,0.0,0.1732,0,Success,Purchase,Cebu City,PHP,False
