transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240101-0000001,WALL-0020234,MERCH-00390,PM-02,DEV-05,2024-01-01 18:53:20,54.42,0.1088,0.0,5,Success,Purchase,Delhi,INR,False
TXN-20240101-0000002,WALL-0118472,MERCH-00280,PM-01,DEV-01,2024-01-01 19:34:19,187.96,0.0,15.0368,37,Success,Purchase,Penang,MMK,False
TXN-20240101-0000003,WALL-0134093,MERCH-00046,PM-01,DEV-02,2024-01-01 12:29:39,19.27,0.0,0.3853,1,Success,Purchase,Yangon,MMK,False
TXN-20240101-0000004,WALL-0119220,MERCH-00238,PM-01,DEV-04,2024-01-01 19:06:40,15.86,0.0,0.0,1,Success,Subscription,Yangon,MMK,False
TXN-20240101-0000005,WALL-0092910,MERCH-00063,PM-01,DEV-01,2024-01-01 12:53:35,11.63,0.0,0.2327,1,Success,Purchase,Chittagong,BDT,False
TXN-20240101-0000006,WALL-0117894,MERCH-00251,PM-03,DEV-05,2024-01-01 13:42:52,5.0,0.04,0.0,0,Success,Subscription,Jaipur,INR,False
TXN-20240101-0000007,WALL-0079168,MERCH-00287,PM-04,DEV-01,2024-01-01 02:59:17,718.61,14.3722,57.4888,143,Success,Purchase,Hyderabad,BDT,False
TXN-20240101-0000008,WALL-0129003,MERCH-00394,PM-02,DEV-01,2024-01-01 15:05:40,76.01,0.152,0.0,7,Success,Purchase,Naypyidaw,MMK,False
TXN-20240101-0000009,WALL-0137706,MERCH-00123,PM-01,DEV-01,2024-01-01 16:04:04,65.93,0.0,0.0,6,Success,Purchase,Bago,INR,False
TXN-20240101-0000010,WALL-0094725,MERCH-00143,PM-02,DEV-05,2024-01-01 23:30:01,25.0,0.05,0.0,0,Reversed,Purchase,Chennai,INR,False
TXN-20240101-0000011,WALL-0135106,MERCH-00343,PM-02,DEV-05,2024-01-01 12:05:16,23.92,0.0478,0.0,2,Success,Bill Payment,Davao,PHP,False
TXN-20240101-0000012,WALL-0064853,MERCH-00220,PM-01,DEV-01,2024-01-01 13:37:49,32.43,0.0,0.0,3,Success,Purchase,Naypyidaw,MMK,False
TXN-20240101-0000013,WALL-0069823,MERCH-00037,PM-02,DEV-05,2024-01-01 20:15:18,16.24,0.0325,0.3248,1,Success,Purchase,Lahore,PKR,False
TXN-20240101-0000014,WALL-0040985,MERCH-00263,PM-01,DEV-04,2024-01-01 19:05:26,9.87,0.0,0.0,0,Success,Subscription,Mandalay,MMK,False
TXN-20240101-0000015,WALL-0015965,MERCH-00003,PM-01,DEV-02,2024-01-01 12:20:56,29.58,0.0,0.5916,2,Success,Purchase,Kolkata,INR,False
TXN-20240101-0000016,WALL-0007447,MERCH-00205,PM-02,DEV-02,2024-01-01 21:37:03,8.86,0.0177,0.0,0,Success,Purchase,Pathein,MMK,False
TXN-20240101-0000017,WALL-0061323,MERCH-00007,PM-01,DEV-01,2024-01-01 19:26:25,14.39,0.0,0.2878,1,Success,Purchase,Dhaka,BDT,False
TXN-20240101-0000018,WALL-0044549,MERCH-00356,PM-02,DEV-05,2024-01-01 17:46:48,25.44,0.0509,0.0,2,Success,Bill Payment,Naypyidaw,MMK,False
TXN-20240101-0000019,WALL-0037090,MERCH-00023,PM-01,DEV-01,2024-01-01 13:46:13,17.19,0.0,0.3438,1,Success,Purchase,Phnom Penh,KHR,False
TXN-20240101-0000020,WALL-0072220,MERCH-00063,PM-02,DEV-04,2024-01-01 11:41:46,14.12,0.0282,0.2824,1,Success,Purchase,Dhaka,BDT,False
