transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240108-0000001,WALL-0031093,MERCH-00241,PM-03,DEV-01,2024-01-08 00:52:41,23.43,0.1875,0.0,2,Success,Subscription,Ho Chi Minh City,VND,False
TXN-20240108-0000002,WALL-0127837,MERCH-00201,PM-05,DEV-02,2024-01-08 19:27:58,29.52,0.0,0.0,2,Success,Purchase,Bago,MMK,False
TXN-20240108-0000003,WALL-0003987,MERCH-00200,PM-02,DEV-01,2024-01-08 15:16:45,6.33,0.0127,0.0,0,Success,Purchase,Medan,IDR,False
TXN-20240108-0000004,WALL-0056510,MERCH-00252,PM-02,DEV-02,2024-01-08 14:17:00,12.36,0.0247,0.0,1,Success,Subscription,Kandy,LKR,False
TXN-20240108-0000005,WALL-0067639,MERCH-00288,PM-02,DEV-03,2024-01-08 18:31:40,630.63,1.2613,50.4508,126,Success,Purchase,Chittagong,MMK,False
TXN-20240108-0000006,WALL-0101995,MERCH-00364,PM-03,DEV-01,2024-01-08 15:22:34,39.99,0.3199,0.0,3,Success,Bill Payment,Islamabad,PKR,False
TXN-20240108-0000007,WALL-0035705,MERCH-00318,PM-02,DEV-01,2024-01-08 19:21:19,130.86,0.2617,0.0,13,Success,Bill Payment,Bangalore,INR,False
TXN-20240108-0000008,WALL-0115587,MERCH-00016,PM-03,DEV-02,2024-01-08 19:38:26,20.0,0.16,0.3999,1,Success,Purchase,Manila,PHP,False
TXN-20240108-0000009,WALL-0041447,MERCH-00064,PM-02,DEV-03,2024-01-08 11:06:57,16.97,0.0339,0.3394,1,Success,Purchase,Singapore,MMK,False
TXN-20240108-0000010,WALL-0024490,MERCH-00076,PM-01,DEV-01,2024-01-08 04:21:25,11.26,0.0,0.2252,1,Success,Purchase,Mandalay,MMK,False
TXN-20240108-0000011,WALL-0072922,MERCH-00180,PM-01,DEV-01,2024-01-08 20:51:46,51.04,0.0,2.5519,5,Success,Purchase,Myitkyina,MMK,False
TXN-20240108-0000012,WALL-0087441,MERCH-00015,PM-02,DEV-04,2024-01-08 18:54:00,7.43,0.0149,0.1486,0,Success,Purchase,Quezon City,PHP,False
TXN-20240108-0000013,WALL-0033370,MERCH-00415,PM-02,DEV-01,2024-01-08 07:13:59,422.71,0.8454,0.0,42,Success,Payment,Chittagong,BDT,False
TXN-20240108-0000014,WALL-0053175,MERCH-00320,PM-01,DEV-01,2024-01-08 14:44:57,97.86,0.0,0.0,9,Success,Bill Payment,Pathein,MMK,False
TXN-20240108-0000015,WALL-0142560,MERCH-00392,PM-01,DEV-01,2024-01-08 20:40:29,79.92,0.0,0.0,0,Failed,Purchase,Bali,IDR,False
