transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240120-0000001,WALL-0082889,MERCH-00106,PM-03,DEV-02,2024-01-20 14:03:25,42.22,0.3378,0.0,4,Success,Purchase,Bali,VND,False
TXN-20240120-0000002,WALL-0079393,MERCH-00017,PM-01,DEV-01,2024-01-20 15:22:19,22.55,0.0,0.451,2,Success,Purchase,Lahore,PKR,False
TXN-20240120-0000003,WALL-0147990,MERCH-00007,PM-02,DEV-01,2024-01-20 09:48:04,9.31,0.0186,0.1862,0,Success,Purchase,Islamabad,KHR,False
TXN-20240120-0000004,WALL-0047051,MERCH-00018,PM-01,DEV-01,2024-01-20 16:08:22,5.0,0.0,0.1,0,Success,Purchase,Yangon,MMK,False
TXN-20240120-0000005,WALL-0070351,MERCH-00367,PM-01,DEV-01,2024-01-20 16:31:20,15.46,0.0,0.0,1,Success,Bill Payment,Da Nang,THB,False
TXN-20240120-0000006,WALL-0149302,MERCH-00387,PM-03,DEV-01,2024-01-20 01:23:52,36.96,0.2957,0.0,3,Success,Purchase,Pathein,MMK,False
TXN-20240120-0000007,WALL-0106360,MERCH-00407,PM-02,DEV-01,2024-01-20 04:43:49,148.12,0.2962,0.0,14,Success,Payment,Dhaka,BDT,False
TXN-20240120-0000008,WALL-0006093,MERCH-00323,PM-04,DEV-01,2024-01-20 19:43:58,144.29,2.8858,0.0,0,Failed,Bill Payment,Myitkyina,MMK,False
TXN-20240120-0000009,WALL-0018998,MERCH-00253,PM-01,DEV-01,2024-01-20 07:47:14,6.1,0.0,0.0,0,Success,Subscription,Cebu City,PHP,False
TXN-20240120-0000010,WALL-0059340,MERCH-00118,PM-03,DEV-01,2024-01-20 16:48:01,53.79,0.4303,0.0,5,Success,Purchase,Naypyidaw,MMK,False
TXN-20240120-0000011,WALL-0033480,MERCH-00338,PM-02,DEV-01,2024-01-20 04:58:35,37.33,0.0747,0.0,3,Success,Bill Payment,Yangon,MMK,False
TXN-20240120-0000012,WALL-0046339,MERCH-00331,PM-01,DEV-02,2024-01-20 13:35:33,153.28,0.0,0.0,15,Success,Bill Payment,Bago,MMK,False
TXN-20240120-0000013,WALL-0039556,MERCH-00053,PM-04,DEV-01,2024-01-20 09:25:23,43.98,0.8796,0.8796,4,Success,Purchase,Myitkyina,MMK,False
TXN-20240120-0000014,WALL-0094851,MERCH-00061,PM-01,DEV-03,2024-01-20 14:06:09,27.05,0.0,0.541,2,Success,Purchase,Johor Bahru,KHR,False
TXN-20240120-0000015,WALL-0082911,MERCH-00330,PM-02,DEV-05,2024-01-20 17:46:25,25.86,0.0517,0.0,2,Success,Bill Payment,Dhaka,BDT,False
TXN-20240120-0000016,WALL-0122223,MERCH-00350,PM-01,DEV-03,2024-01-20 14:24:34,32.69,0.0,0.0,3,Success,Bill Payment,Mawlamyine,MMK,False
TXN-20240120-0000017,WALL-0065069,MERCH-00409,PM-03,DEV-03,2024-01-20 20:09:06,70.9,0.5672,0.0,7,Success,Payment,Karachi,PKR,False
TXN-20240120-0000018,WALL-0018135,MERCH-00243,PM-03,DEV-01,2024-01-20 21:57:36,12.46,0.0997,0.0,1,Success,Subscription,Naypyidaw,MMK,False
TXN-20240120-0000019,WALL-0051708,MERCH-00051,PM-01,DEV-03,2024-01-20 03:52:40,6.99,0.0,0.1397,0,Success,Purchase,Yangon,MMK,False
TXN-20240120-0000020,WALL-0007659,MERCH-00212,PM-01,DEV-03,2024-01-20 21:34:57,35.81,0.0,0.0,3,Success,Purchase,Medan,IDR,False
TXN-20240120-0000021,WALL-0007349,MERCH-00200,PM-03,DEV-01,2024-01-20 18:34:05,34.77,0.2781,0.0,3,Success,Purchase,Siem Reap,KHR,False
TXN-20240120-0000022,WALL-0100670,MERCH-00242,PM-02,DEV-01,2024-01-20 17:51:00,13.84,0.0277,0.0,1,Success,Subscription,Taunggyi,MMK,False
TXN-20240120-0000023,WALL-0144743,MERCH-00056,PM-02,DEV-02,2024-01-20 14:45:01,29.54,0.0591,0.5909,2,Success,Purchase,Bali,IDR,False
TXN-20240120-0000024,WALL-0146514,MERCH-00348,PM-04,DEV-05,2024-01-20 10:04:49,28.72,0.5744,0.0,2,Success,Bill Payment,Penang,MYR,False
