transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240102-0000001,WALL-0010015,MERCH-00038,PM-04,DEV-01,2024-01-02 17:04:55,60.0,1.2,1.2,6,Success,Purchase,Naypyidaw,MMK,False
TXN-20240102-0000002,WALL-0032988,MERCH-00395,PM-04,DEV-01,2024-01-02 16:16:58,56.41,1.1282,0.0,0,Pending,Purchase,Bangkok,THB,False
TXN-20240102-0000003,WALL-0048584,MERCH-00365,PM-02,DEV-02,2024-01-02 05:06:04,19.89,0.0398,0.0,1,Success,Bill Payment,Delhi,INR,False
TXN-20240102-0000004,WALL-0063695,MERCH-00366,PM-02,DEV-01,2024-01-02 20:50:46,17.78,0.0356,0.0,1,Success,Bill Payment,Pune,INR,False
TXN-20240102-0000005,WALL-0017184,MERCH-00143,PM-02,DEV-05,2024-01-02 19:17:06,133.13,0.2663,6.6566,13,Success,Purchase,Pokhara,NPR,False
TXN-20240102-0000006,WALL-0011513,MERCH-00105,PM-01,DEV-01,2024-01-02 08:49:18,170.67,0.0,0.0,17,Success,Purchase,Pattaya,THB,False
TXN-20240102-0000007,WALL-0104265,MERCH-00437,PM-01,DEV-05,2024-01-02 16:41:51,111.84,0.0,0.0,11,Success,Tax Payment,Pokhara,NPR,False
TXN-20240102-0000008,WALL-0041781,MERCH-00313,PM-01,DEV-01,2024-01-02 16:10:43,165.96,0.0,0.0,16,Success,Bill Payment,Bago,MMK,False
TXN-20240102-0000009,WALL-0043358,MERCH-00150,PM-02,DEV-03,2024-01-02 13:29:37,112.9,0.2258,5.645,11,Success,Purchase,Bangalore,IDR,False
TXN-20240102-0000010,WALL-0008657,MERCH-00363,PM-01,DEV-03,2024-01-02 15:45:23,13.31,0.0,0.0,1,Success,Bill Payment,Davao,PHP,False
TXN-20240102-0000011,WALL-0095939,MERCH-00238,PM-02,DEV-03,2024-01-02 09:45:07,25.52,0.051,0.0,2,Success,Subscription,Mawlamyine,MMK,False
TXN-20240102-0000012,WALL-0114884,MERCH-00405,PM-02,DEV-02,2024-01-02 14:23:20,71.3,0.1426,0.0,7,Success,Payment,Mawlamyine,MMK,False
TXN-20240102-0000013,WALL-0075663,MERCH-00373,PM-04,DEV-01,2024-01-02 10:56:08,53.37,1.0674,0.0,5,Success,Purchase,Kuala Lumpur,MYR,False
TXN-20240102-0000014,WALL-0085733,MERCH-00239,PM-01,DEV-01,2024-01-02 00:54:31,12.07,0.0,0.0,1,Success,Subscription,Davao,BDT,False
TXN-20240102-0000015,WALL-0122529,MERCH-00277,PM-01,DEV-02,2024-01-02 04:36:37,195.93,0.0,15.6746,39,Success,Purchase,Yangon,MMK,False
TXN-20240102-0000016,WALL-0096421,MERCH-00047,PM-02,DEV-01,2024-01-02 21:20:58,13.97,0.0279,0.2794,1,Success,Purchase,Mandalay,MMK,False
TXN-20240102-0000017,WALL-0041572,MERCH-00403,PM-01,DEV-01,2024-01-02 13:45:07,66.26,0.0,0.0,6,Success,Payment,Myitkyina,MMK,False
TXN-20240102-0000018,WALL-0142217,MERCH-00215,PM-02,DEV-01,2024-01-02 12:56:47,21.38,0.0428,0.0,0,Failed,Purchase,Davao,VND,False
TXN-20240102-0000019,WALL-0094935,MERCH-00193,PM-01,DEV-03,2024-01-02 14:52:18,18.08,0.0,0.0,1,Success,Purchase,Hanoi,VND,False
TXN-20240102-0000020,WALL-0027341,MERCH-00308,PM-01,DEV-02,2024-01-02 19:58:01,376.84,0.0,30.147,75,Success,Purchase,Myitkyina,MMK,False
TXN-20240102-0000021,WALL-0110048,MERCH-00484,PM-01,DEV-01,2024-01-02 15:13:09,50.0,0.0,0.0,5,Success,Payment,Bangalore,INR,False
TXN-20240102-0000022,WALL-0140724,MERCH-00316,PM-01,DEV-01,2024-01-02 14:48:36,84.18,0.0,0.0,8,Success,Bill Payment,Da Nang,VND,False
TXN-20240102-0000023,WALL-0098091,MERCH-00311,PM-02,DEV-01,2024-01-02 12:53:29,33.57,0.0671,0.0,3,Success,Bill Payment,Ahmedabad,INR,False
TXN-20240102-0000024,WALL-0055295,MERCH-00266,PM-01,DEV-03,2024-01-02 17:34:43,18.48,0.0,0.0,1,Success,Subscription,Naypyidaw,MMK,False
TXN-20240102-0000025,WALL-0018365,MERCH-00448,PM-04,DEV-01,2024-01-02 00:32:12,50.0,1.0,0.0,5,Success,Tax Payment,Islamabad,PKR,False
TXN-20240102-0000026,WALL-0145756,MERCH-00364,PM-02,DEV-01,2024-01-02 07:50:23,26.39,0.0528,0.0,2,Success,Bill Payment,Yangon,MMK,False
TXN-20240102-0000027,WALL-0030027,MERCH-00130,PM-02,DEV-03,2024-01-02 13:38:58,157.98,0.316,0.0,15,Success,Purchase,Bangalore,MMK,False
TXN-20240102-0000028,WALL-0027988,MERCH-00018,PM-01,DEV-04,2024-01-02 12:53:26,10.05,0.0,0.201,1,Success,Purchase,Yangon,MMK,False
TXN-20240102-0000029,WALL-0085919,MERCH-00174,PM-03,DEV-02,2024-01-02 09:18:57,677.68,5.4214,33.8838,67,Success,Purchase,Mawlamyine,MMK,False
TXN-20240102-0000030,WALL-0123425,MERCH-00205,PM-05,DEV-01,2024-01-02 16:35:13,23.99,0.0,0.0,2,Success,Purchase,Pathein,MMK,False
TXN-20240102-0000031,WALL-0112966,MERCH-00057,PM-03,DEV-05,2024-01-02 19:40:32,18.67,0.1493,0.3733,1,Success,Purchase,Manila,PHP,False
TXN-20240102-0000032,WALL-0093395,MERCH-00337,PM-04,DEV-05,2024-01-02 20:51:21,90.37,1.8075,0.0,9,Success,Bill Payment,Khon Kaen,THB,False
TXN-20240102-0000033,WALL-0022574,MERCH-00309,PM-01,DEV-01,2024-01-02 08:28:27,163.18,0.0,13.0548,32,Success,Purchase,Mawlamyine,MMK,False
TXN-20240102-0000034,WALL-0117214,MERCH-00131,PM-01,DEV-02,2024-01-02 08:36:25,93.96,0.0,4.698,9,Success,Purchase,Mandalay,MMK,False
TXN-20240102-0000035,WALL-0043191,MERCH-00320,PM-02,DEV-01,2024-01-02 08:43:38,244.51,0.489,0.0,24,Success,Bill Payment,Bago,MMK,False
TXN-20240102-0000036,WALL-0011358,MERCH-00002,PM-04,DEV-01,2024-01-02 12:02:23,32.83,0.6566,0.6566,3,Success,Purchase,Johor Bahru,MYR,False
TXN-20240102-0000037,WALL-0139708,MERCH-00449,PM-01,DEV-02,2024-01-02 17:43:32,176.88,0.0,0.0,17,Success,Tax Payment,Singapore,SGD,False
TXN-20240102-0000038,WALL-0003911,MERCH-00470,PM-04,DEV-03,2024-01-02 18:08:14,878.44,17.5688,0.0,87,Success,Payment,Surabaya,MMK,False
TXN-20240102-0000039,WALL-0096588,MERCH-00097,PM-04,DEV-02,2024-01-02 13:08:36,104.58,2.0915,0.0,10,Success,Purchase,Kuala Lumpur,MYR,False
TXN-20240102-0000040,WALL-0115676,MERCH-00160,PM-01,DEV-01,2024-01-02 20:20:08,40.43,0.0,2.0216,4,Success,Purchase,Pathein,MMK,False
TXN-20240102-0000041,WALL-0073660,MERCH-00082,PM-05,DEV-04,2024-01-02 21:41:54,38.32,0.0,0.0,3,Success,Purchase,Hanoi,VND,False
TXN-20240102-0000042,WALL-0029325,MERCH-00177,PM-01,DEV-02,2024-01-02 15:48:18,82.05,0.0,4.1026,8,Success,Purchase,Karachi,PKR,False
TXN-20240102-0000043,WALL-0111957,MERCH-00079,PM-04,DEV-01,2024-01-02 06:49:16,5.0,0.1,0.1,0,Success,Purchase,Kolkata,INR,False
TXN-20240102-0000044,WALL-0087459,MERCH-00023,PM-04,DEV-03,2024-01-02 20:42:18,20.5,0.41,0.41,2,Success,Purchase,Bago,MMK,False
TXN-20240102-0000045,WALL-0078776,MERCH-00043,PM-03,DEV-01,2024-01-02 12:31:23,5.11,0.0408,0.1021,0,Success,Purchase,Medan,IDR,False
TXN-20240102-0000046,WALL-0000351,MERCH-00186,PM-04,DEV-02,2024-01-02 17:13:59,112.97,2.2594,5.6485,11,Success,Purchase,Quezon City,PHP,False
TXN-20240102-0000047,WALL-0000290,MERCH-00171,PM-02,DEV-01,2024-01-02 21:42:33,20.0,0.04,1.0,2,Success,Purchase,Cebu City,PHP,False
TXN-20240102-0000048,WALL-0051542,MERCH-00156,PM-03,DEV-02,2024-01-02 14:54:48,33.15,0.2652,1.6577,3,Success,Purchase,Cebu City,PHP,False
TXN-20240102-0000049,WALL-0085455,MERCH-00233,PM-02,DEV-03,2024-01-02 04:45:59,7.67,0.0153,0.0,0,Success,Subscription,Khon Kaen,THB,False
TXN-20240102-0000050,WALL-0006130,MERCH-00348,PM-04,DEV-01,2024-01-02 01:30:28,50.47,1.0095,0.0,5,Success,Bill Payment,Kolkata,INR,False
TXN-20240102-0000051,WALL-0087768,MERCH-00325,PM-03,DEV-04,2024-01-02 16:14:03,86.14,0.6891,0.0,8,Success,Bill Payment,Johor Bahru,THB,False
TXN-20240102-0000052,WALL-0027882,MERCH-00201,PM-04,DEV-01,2024-01-02 20:03:42,6.59,0.1319,0.0,0,Success,Purchase,Pattaya,THB,False
TXN-20240102-0000053,WALL-0003333,MERCH-00114,PM-01,DEV-03,2024-01-02 18:09:07,47.17,0.0,0.0,4,Success,Purchase,Pathein,MMK,False
TXN-20240102-0000054,WALL-0014757,MERCH-00445,PM-03,DEV-01,2024-01-02 11:22:41,436.63,3.493,0.0,43,Success,Tax Payment,Karachi,PKR,False
TXN-20240102-0000055,WALL-0058747,MERCH-00107,PM-04,DEV-01,2024-01-02 21:10:31,52.31,1.0462,0.0,5,Success,Purchase,Yangon,MMK,False
TXN-20240102-0000056,WALL-0011702,MERCH-00103,PM-01,DEV-01,2024-01-02 05:33:12,63.04,0.0,0.0,6,Success,Purchase,Chiang Mai,THB,False
TXN-20240102-0000057,WALL-0006358,MERCH-00207,PM-01,DEV-05,2024-01-02 17:45:00,10.68,0.0,0.0,1,Success,Purchase,Surabaya,IDR,False
TXN-20240102-0000058,WALL-0073806,MERCH-00120,PM-01,DEV-01,2024-01-02 16:59:55,131.82,0.0,0.0,13,Success,Purchase,Taunggyi,MMK,False
TXN-20240102-0000059,WALL-0112736,MERCH-00346,PM-01,DEV-05,2024-01-02 01:23:01,44.9,0.0,0.0,4,Success,Bill Payment,Siem Reap,KHR,False
TXN-20240102-0000060,WALL-0101138,MERCH-00288,PM-02,DEV-03,2024-01-02 13:14:42,3981.74,7.9635,318.5395,796,Success,Purchase,Mawlamyine,MMK,False
TXN-20240102-0000061,WALL-0111847,MERCH-00217,PM-04,DEV-02,2024-01-02 20:05:33,8.75,0.175,0.0,0,Success,Purchase,Bago,MMK,False
TXN-20240102-0000062,WALL-0061904,MERCH-00026,PM-02,DEV-01,2024-01-02 21:52:35,31.85,0.0637,0.6369,3,Success,Purchase,Davao,PHP,False
TXN-20240102-0000063,WALL-0005583,MERCH-00381,PM-01,DEV-01,2024-01-02 10:29:28,70.24,0.0,0.0,7,Success,Purchase,Yangon,MMK,False
TXN-20240102-0000064,WALL-0014036,MERCH-00471,PM-03,DEV-01,2024-01-02 19:14:22,186.13,1.489,0.0,18,Success,Payment,Chennai,INR,False
TXN-20240102-0000065,WALL-0135124,MERCH-00370,PM-02,DEV-01,2024-01-02 03:47:26,54.39,0.1088,0.0,5,Success,Bill Payment,Kuala Lumpur,INR,False
TXN-20240102-0000066,WALL-0003199,MERCH-00251,PM-01,DEV-01,2024-01-02 15:31:54,6.55,0.0,0.0,0,Success,Subscription,Yangon,MMK,False
TXN-20240102-0000067,WALL-0120469,MERCH-00057,PM-03,DEV-04,2024-01-02 19:28:53,11.86,0.0949,0.2371,1,Success,Purchase,Pathein,MMK,False
TXN-20240102-0000068,WALL-0005044,MERCH-00123,PM-03,DEV-01,2024-01-02 11:41:13,24.13,0.1931,0.0,0,Pending,Purchase,Pathein,MMK,False
TXN-20240102-0000069,WALL-0081857,MERCH-00478,PM-03,DEV-01,2024-01-02 17:23:10,80.38,0.643,0.0,8,Success,Payment,Dhaka,BDT,False
TXN-20240102-0000070,WALL-0011973,MERCH-00228,PM-01,DEV-01,2024-01-02 16:59:41,48.52,0.0,0.0,4,Success,Purchase,Bandung,IDR,False
TXN-20240102-0000071,WALL-0072332,MERCH-00185,PM-01,DEV-02,2024-01-02 22:23:50,176.13,0.0,8.8063,17,Success,Purchase,Pokhara,NPR,False
TXN-20240102-0000072,WALL-0108239,MERCH-00055,PM-01,DEV-04,2024-01-02 21:19:55,17.84,0.0,0.3569,1,Success,Purchase,Yangon,MMK,False
