transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240121-0000001,WALL-0099895,MERCH-00015,PM-04,DEV-01,2024-01-21 13:20:14,9.81,0.1961,0.1961,0,Success,Purchase,Hyderabad,INR,False
TXN-20240121-0000002,WALL-0024837,MERCH-00305,PM-01,DEV-01,2024-01-21 02:14:59,343.77,0.0,27.5019,68,Success,Purchase,Mawlamyine,MMK,False
TXN-20240121-0000003,WALL-0000779,MERCH-00275,PM-01,DEV-02,2024-01-21 12:50:18,379.64,0.0,30.3712,75,Success,Purchase,Lahore,PKR,False
TXN-20240121-0000004,WALL-0142530,MERCH-00078,PM-05,DEV-03,2024-01-21 04:47:30,30.88,0.0,0.6177,3,Success,Purchase,Yangon,MMK,False
TXN-20240121-0000005,WALL-0077460,MERCH-00320,PM-01,DEV-01,2024-01-21 16:22:39,53.71,0.0,0.0,5,Success,Bill Payment,Yangon,MMK,False
TXN-20240121-0000006,WALL-0052454,MERCH-00424,PM-02,DEV-05,2024-01-21 12:40:16,20.0,0.04,0.0,2,Success,Payment,Jaipur,INR,False
TXN-20240121-0000007,WALL-0016397,MERCH-00302,PM-01,DEV-01,2024-01-21 06:04:29,466.1,0.0,37.2877,93,Success,Purchase,Mandalay,MMK,False
TXN-20240121-0000008,WALL-0070416,MERCH-00175,PM-01,DEV-01,2024-01-21 04:28:59,79.6,0.0,3.9798,7,Success,Purchase,Yangon,MMK,False
TXN-20240121-0000009,WALL-0056030,MERCH-00387,PM-04,DEV-02,2024-01-21 11:12:14,69.67,1.3934,0.0,6,Success,Purchase,Ho Chi Minh City,VND,False
TXN-20240121-0000010,WALL-0133075,MERCH-00101,PM-03,DEV-01,2024-01-21 12:04:59,72.24,0.5779,0.0,7,Success,Purchase,Khon Kaen,PHP,False
TXN-20240121-0000011,WALL-0053354,MERCH-00386,PM-03,DEV-03,2024-01-21 10:57:35,82.46,0.6597,0.0,8,Success,Purchase,Jaipur,INR,False
TXN-20240121-0000012,WALL-0049160,MERCH-00171,PM-02,DEV-01,2024-01-21 21:54:53,134.06,0.2681,6.7028,13,Success,Purchase,Mumbai,INR,False
TXN-20240121-0000013,WALL-0025728,MERCH-00103,PM-02,DEV-03,2024-01-21 16:56:51,38.5,0.077,0.0,3,Success,Purchase,Manila,PHP,False
TXN-20240121-0000014,WALL-0050570,MERCH-00030,PM-01,DEV-01,2024-01-21 19:20:30,9.1,0.0,0.182,0,Success,Purchase,Mawlamyine,MMK,False
TXN-20240121-0000015,WALL-0030809,MERCH-00126,PM-04,DEV-01,2024-01-21 21:18:55,74.78,1.4956,0.0,7,Success,Purchase,Yangon,MMK,False
TXN-20240121-0000016,WALL-0044282,MERCH-00192,PM-01,DEV-02,2024-01-21 18:24:02,5.74,0.0,0.0,0,Success,Purchase,Ahmedabad,INR,False
TXN-20240121-0000017,WALL-0117117,MERCH-00020,PM-03,DEV-02,2024-01-21 12:22:43,14.62,0.117,0.2924,1,Success,Purchase,Phuket,THB,False
TXN-20240121-0000018,WALL-0109107,MERCH-00268,PM-01,DEV-01,2024-01-21 05:56:34,25.93,0.0,0.0,2,Success,Subscription,Da Nang,VND,False
TXN-20240121-0000019,WALL-0011752,MERCH-00267,PM-02,DEV-01,2024-01-21 23:46:09,17.27,0.0345,0.0,1,Success,Subscription,Pathein,MMK,False
TXN-20240121-0000020,WALL-0037219,MERCH-00133,PM-03,DEV-03,2024-01-21 21:12:22,56.65,0.4532,2.8326,5,Success,Purchase,Taunggyi,MMK,False
TXN-20240121-0000021,WALL-0067880,MERCH-00309,PM-04,DEV-01,2024-01-21 21:52:41,864.33,17.2866,69.1466,172,Success,Purchase,Singapore,SGD,False
TXN-20240121-0000022,WALL-0060241,MERCH-00153,PM-03,DEV-01,2024-01-21 13:49:28,93.7,0.7496,4.685,9,Success,Purchase,Myitkyina,MMK,False
TXN-20240121-0000023,WALL-0040860,MERCH-00073,PM-01,DEV-01,2024-01-21 15:22:08,28.04,0.0,0.5609,2,Success,Purchase,Mumbai,INR,False
TXN-20240121-0000024,WALL-0131537,MERCH-00036,PM-02,DEV-01,2024-01-21 19:28:05,33.18,0.0664,0.6636,3,Success,Purchase,Quezon City,PHP,False
TXN-20240121-0000025,WALL-0144408,MERCH-00290,PM-03,DEV-01,2024-01-21 10:37:14,239.33,1.9147,19.1466,47,Success,Purchase,Jakarta,IDR,False
TXN-20240121-0000026,WALL-0019591,MERCH-00018,PM-01,DEV-01,2024-01-21 19:44:19,17.81,0.0,0.3561,1,Success,Purchase,Delhi,MMK,False
TXN-20240121-0000027,WALL-0059711,MERCH-00481,PM-05,DEV-02,2024-01-21 04:33:34,161.81,0.0,0.0,16,Success,Payment,Myitkyina,MMK,False
TXN-20240121-0000028,WALL-0007142,MERCH-00081,PM-01,DEV-01,2024-01-21 10:25:32,34.68,0.0,0.0,3,Success,Purchase,Kolkata,IDR,False
TXN-20240121-0000029,WALL-0031701,MERCH-00039,PM-01,DEV-01,2024-01-21 13:26:15,17.49,0.0,0.3499,1,Success,Purchase,Mawlamyine,MMK,False
TXN-20240121-0000030,WALL-0062189,MERCH-00201,PM-02,DEV-03,2024-01-21 20:29:56,24.82,0.0496,0.0,2,Success,Purchase,Taunggyi,MMK,False
TXN-20240121-0000031,WALL-0093892,MERCH-00058,PM-02,DEV-01,2024-01-21 15:53:38,9.75,0.0195,0.195,0,Success,Purchase,Kandy,LKR,False
