transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240103-0000001,WALL-0067125,MERCH-00234,PM-02,DEV-05,2024-01-03 06:17:07,11.33,0.0227,0.0,1,Success,Subscription,Taunggyi,PHP,False
TXN-20240103-0000002,WALL-0040541,MERCH-00367,PM-02,DEV-03,2024-01-03 17:54:35,69.05,0.1381,0.0,6,Success,Bill Payment,Taunggyi,MMK,False
TXN-20240103-0000003,WALL-0096831,MERCH-00333,PM-02,DEV-01,2024-01-03 02:49:00,99.59,0.1992,0.0,9,Success,Bill Payment,Bago,MMK,False
TXN-20240103-0000004,WALL-0091154,MERCH-00238,PM-03,DEV-01,2024-01-03 15:41:08,17.82,0.1425,0.0,1,Success,Subscription,Naypyidaw,MMK,False
TXN-20240103-0000005,WALL-0084970,MERCH-00050,PM-01,DEV-01,2024-01-03 20:59:00,7.23,0.0,0.1446,0,Success,Purchase,Pathein,MMK,False
TXN-20240103-0000006,WALL-0023738,MERCH-00440,PM-01,DEV-01,2024-01-03 17:23:11,114.46,0.0,0.0,11,Success,Tax Payment,Bangkok,MMK,False
TXN-20240103-0000007,WALL-0123017,MERCH-00065,PM-01,DEV-01,2024-01-03 13:18:18,15.21,0.0,0.3042,1,Success,Purchase,Davao,PHP,False
TXN-20240103-0000008,WALL-0111898,MERCH-00286,PM-01,DEV-05,2024-01-03 07:04:29,159.17,0.0,12.7333,31,Success,Purchase,Chiang Mai,INR,False
TXN-20240103-0000009,WALL-0052528,MERCH-00267,PM-01,DEV-01,2024-01-03 12:56:37,27.47,0.0,0.0,2,Success,Subscription,Mandalay,MMK,False
TXN-20240103-0000010,WALL-0149273,MERCH-00079,PM-01,DEV-02,2024-01-03 18:13:41,31.17,0.0,0.6234,3,Success,Purchase,Hanoi,MMK,False
TXN-20240103-0000011,WALL-0140828,MERCH-00250,PM-02,DEV-03,2024-01-03 18:04:01,9.99,0.02,0.0,0,Success,Subscription,Bangalore,MMK,False
TXN-20240103-0000012,WALL-0134522,MERCH-00091,PM-01,DEV-05,2024-01-03 21:19:51,75.1,0.0,0.0,7,Success,Purchase,Naypyidaw,MMK,False
TXN-20240103-0000013,WALL-0138002,MERCH-00184,PM-03,DEV-02,2024-01-03 07:43:36,112.77,0.9022,5.6386,11,Success,Purchase,Naypyidaw,MMK,False
