transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240123-0000001,WALL-0052517,MERCH-00456,PM-01,DEV-02,2024-01-23 10:16:22,467.32,0.0,0.0,46,Success,Payment,Yangon,MMK,False
TXN-20240123-0000002,WALL-0082300,MERCH-00262,PM-03,DEV-03,2024-01-23 05:59:33,30.39,0.2431,0.0,3,Success,Subscription,Delhi,INR,False
TXN-20240123-0000003,WALL-0098974,MERCH-00387,PM-02,DEV-02,2024-01-23 19:49:27,21.22,0.0424,0.0,2,Success,Purchase,Manila,PHP,False
TXN-20240123-0000004,WALL-0028337,MERCH-00451,PM-01,DEV-02,2024-01-23 14:27:53,50.0,0.0,0.0,5,Success,Payment,Kandy,LKR,False
TXN-20240123-0000005,WALL-0137810,MERCH-00190,PM-03,DEV-01,2024-01-23 21:18:46,20.0,0.16,1.0,2,Success,Purchase,Bangkok,THB,False
TXN-20240123-0000006,WALL-0069471,MERCH-00140,PM-02,DEV-01,2024-01-23 20:03:24,1289.58,2.5792,64.4789,128,Success,Purchase,Naypyidaw,MMK,False
TXN-20240123-0000007,WALL-0112672,MERCH-00338,PM-01,DEV-03,2024-01-23 11:42:46,67.7,0.0,0.0,6,Success,Bill Payment,Yangon,MMK,False
TXN-20240123-0000008,WALL-0095543,MERCH-00200,PM-04,DEV-03,2024-01-23 03:50:17,7.31,0.1462,0.0,0,Success,Purchase,Mumbai,INR,False
TXN-20240123-0000009,WALL-0080337,MERCH-00020,PM-01,DEV-03,2024-01-23 12:59:26,22.97,0.0,0.4594,2,Success,Purchase,Bago,MMK,False
TXN-20240123-0000010,WALL-0032331,MERCH-00010,PM-01,DEV-01,2024-01-23 13:03:20,20.14,0.0,0.4029,2,Success,Purchase,Mandalay,MMK,False
TXN-20240123-0000011,WALL-0106324,MERCH-00068,PM-01,DEV-03,2024-01-23 18:59:31,27.28,0.0,0.5455,2,Success,Purchase,Bangalore,INR,False
TXN-20240123-0000012,WALL-0014005,MERCH-00154,PM-03,DEV-02,2024-01-23 21:34:12,47.07,0.3766,2.3536,4,Success,Purchase,Lahore,PKR,False
TXN-20240123-0000013,WALL-0118199,MERCH-00357,PM-01,DEV-03,2024-01-23 20:37:43,47.36,0.0,0.0,4,Success,Bill Payment,Yangon,MMK,False
TXN-20240123-0000014,WALL-0061830,MERCH-00461,PM-01,DEV-01,2024-01-23 11:14:38,103.2,0.0,0.0,10,Success,Payment,Pokhara,NPR,False
TXN-20240123-0000015,WALL-0149977,MERCH-00361,PM-03,DEV-04,2024-01-23 14:42:22,38.61,0.3089,0.0,3,Success,Bill Payment,Bago,MMK,False
TXN-20240123-0000016,WALL-0137734,MERCH-00196,PM-02,DEV-01,2024-01-23 12:21:28,26.85,0.0537,0.0,2,Success,Purchase,Manila,PHP,False
TXN-20240123-0000017,WALL-0113432,MERCH-00015,PM-02,DEV-04,2024-01-23 17:56:41,20.14,0.0403,0.4028,2,Success,Purchase,Hanoi,MMK,False
TXN-20240123-0000018,WALL-0145791,MERCH-00416,PM-02,DEV-01,2024-01-23 21:10:57,239.01,0.478,0.0,23,Success,Payment,Jaipur,INR,False
TXN-20240123-0000019,WALL-0132082,MERCH-00178,PM-02,DEV-03,2024-01-23 21:41:42,143.21,0.2864,7.1607,14,Success,Purchase,Bali,MMK,False
TXN-20240123-0000020,WALL-0041380,MERCH-00431,PM-01,DEV-05,2024-01-23 15:54:08,235.19,0.0,0.0,23,Success,Tax Payment,Jaipur,MMK,False
TXN-20240123-0000021,WALL-0061678,MERCH-00077,PM-03,DEV-02,2024-01-23 09:13:50,10.6,0.0848,0.2119,1,Success,Purchase,Naypyidaw,MMK,False
TXN-20240123-0000022,WALL-0086875,MERCH-00426,PM-01,DEV-05,2024-01-23 14:54:18,187.63,0.0,0.0,18,Success,Payment,Medan,MMK,False
TXN-20240123-0000023,WALL-0092816,MERCH-00284,PM-04,DEV-01,2024-01-23 20:48:03,192.28,3.8457,15.3827,38,Success,Purchase,Bago,MMK,False
TXN-20240123-0000024,WALL-0040563,MERCH-00225,PM-02,DEV-01,2024-01-23 08:48:54,9.78,0.0196,0.0,0,Success,Purchase,Taunggyi,MMK,False
TXN-20240123-0000025,WALL-0110030,MERCH-00217,PM-01,DEV-01,2024-01-23 21:28:34,9.35,0.0,0.0,0,Success,Purchase,Chittagong,BDT,False
TXN-20240123-0000026,WALL-0002262,MERCH-00450,PM-04,DEV-02,2024-01-23 07:01:41,162.73,3.2547,0.0,16,Success,Tax Payment,Penang,MMK,False
TXN-20240123-0000027,WALL-0082858,MERCH-00412,PM-02,DEV-01,2024-01-23 14:55:31,39.8,0.0796,0.0,3,Success,Payment,Cebu City,PHP,False
TXN-20240123-0000028,WALL-0036419,MERCH-00022,PM-04,DEV-03,2024-01-23 20:51:31,23.12,0.4625,0.4625,2,Success,Purchase,Singapore,SGD,False
TXN-20240123-0000029,WALL-0138337,MERCH-00185,PM-02,DEV-01,2024-01-23 19:29:52,476.89,0.9538,23.8447,47,Success,Purchase,Kuala Lumpur,MYR,False
TXN-20240123-0000030,WALL-0074468,MERCH-00346,PM-02,DEV-02,2024-01-23 21:04:08,28.86,0.0577,0.0,2,Success,Bill Payment,Surabaya,IDR,False
TXN-20240123-0000031,WALL-0001173,MERCH-00086,PM-01,DEV-01,2024-01-23 13:31:57,68.33,0.0,0.0,6,Success,Purchase,Ahmedabad,INR,False
TXN-20240123-0000032,WALL-0149849,MERCH-00024,PM-01,DEV-03,2024-01-23 17:58:31,16.24,0.0,0.3248,1,Success,Purchase,Mawlamyine,MMK,False
