transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240104-0000001,WALL-0059456,MERCH-00211,PM-04,DEV-01,2024-01-04 11:38:14,19.84,0.3969,0.0,1,Success,Purchase,Phuket,THB,False
TXN-20240104-0000002,WALL-0081874,MERCH-00068,PM-02,DEV-02,2024-01-04 12:29:06,9.16,0.0183,0.1832,0,Success,Purchase,Pune,INR,False
TXN-20240104-0000003,WALL-0092949,MERCH-00219,PM-03,DEV-01,2024-01-04 14:26:20,6.15,0.0492,0.0,0,Success,Purchase,Naypyidaw,MMK,False
TXN-20240104-0000004,WALL-0035299,MERCH-00369,PM-02,DEV-02,2024-01-04 16:47:52,74.33,0.1487,0.0,7,Success,Bill Payment,Manila,MMK,False
TXN-20240104-0000005,WALL-0063495,MERCH-00130,PM-03,DEV-01,2024-01-04 07:51:47,25.7,0.2056,0.0,2,Success,Purchase,Khon Kaen,THB,False
TXN-20240104-0000006,WALL-0009520,MERCH-00087,PM-01,DEV-02,2024-01-04 00:04:55,300.66,0.0,0.0,30,Success,Purchase,Bago,MMK,False
TXN-20240104-0000007,WALL-0146223,MERCH-00299,PM-01,DEV-01,2024-01-04 14:27:23,242.83,0.0,19.4267,48,Success,Purchase,Islamabad,PKR,False
TXN-20240104-0000008,WALL-0067482,MERCH-00123,PM-02,DEV-01,2024-01-04 10:02:04,54.38,0.1088,0.0,5,Success,Purchase,Mawlamyine,MMK,False
TXN-20240104-0000009,WALL-0055531,MERCH-00119,PM-02,DEV-01,2024-01-04 19:51:50,43.61,0.0872,0.0,4,Success,Purchase,Mawlamyine,MMK,False
TXN-20240104-0000010,WALL-0004705,MERCH-00175,PM-01,DEV-01,2024-01-04 12:38:40,34.62,0.0,1.7309,3,Success,Purchase,Surabaya,IDR,False
TXN-20240104-0000011,WALL-0070722,MERCH-00105,PM-01,DEV-03,2024-01-04 19:56:05,102.42,0.0,0.0,10,Success,Purchase,Chittagong,THB,False
TXN-20240104-0000012,WALL-0018584,MERCH-00325,PM-02,DEV-03,2024-01-04 19:01:18,232.64,0.4653,0.0,23,Success,Bill Payment,Pokhara,IDR,False
TXN-20240104-0000013,WALL-0026790,MERCH-00297,PM-02,DEV-01,2024-01-04 21:33:08,217.67,0.4353,17.4139,43,Success,Purchase,Islamabad,PKR,False
TXN-20240104-0000014,WALL-0130191,MERCH-00061,PM-01,DEV-01,2024-01-04 17:23:38,15.88,0.0,0.3176,1,Success,Purchase,Pune,MMK,False
TXN-20240104-0000015,WALL-0035773,MERCH-00061,PM-01,DEV-01,2024-01-04 07:29:40,34.02,0.0,0.6804,3,Success,Purchase,Naypyidaw,MMK,False
TXN-20240104-0000016,WALL-0017709,MERCH-00085,PM-03,DEV-03,2024-01-04 21:58:04,81.54,0.6523,0.0,8,Success,Purchase,Bangkok,THB,False
TXN-20240104-0000017,WALL-0053624,MERCH-00094,PM-01,DEV-01,2024-01-04 06:06:49,80.26,0.0,0.0,8,Success,Purchase,Taunggyi,MMK,False
TXN-20240104-0000018,WALL-0063466,MERCH-00133,PM-02,DEV-01,2024-01-04 05:28:16,64.93,0.1299,3.2467,6,Success,Purchase,Khon Kaen,THB,False
TXN-20240104-0000019,WALL-0023495,MERCH-00010,PM-05,DEV-01,2024-01-04 17:09:41,6.74,0.0,0.1347,0,Success,Purchase,Cebu City,PHP,False
TXN-20240104-0000020,WALL-0064977,MERCH-00152,PM-02,DEV-04,2024-01-04 15:50:04,51.12,0.1022,2.5559,5,Success,Purchase,Mandalay,MMK,False
TXN-20240104-0000021,WALL-0126376,MERCH-00021,PM-01,DEV-03,2024-01-04 21:58:33,19.45,0.0,0.3891,1,Success,Purchase,Da Nang,VND,False
TXN-20240104-0000022,WALL-0124242,MERCH-00096,PM-01,DEV-03,2024-01-04 10:43:07,45.67,0.0,0.0,4,Success,Purchase,Mawlamyine,MMK,False
TXN-20240104-0000023,WALL-0140053,MERCH-00218,PM-02,DEV-02,2024-01-04 16:15:37,8.02,0.016,0.0,0,Success,Purchase,Naypyidaw,MMK,False
TXN-20240104-0000024,WALL-0073338,MERCH-00030,PM-01,DEV-01,2024-01-04 12:23:11,8.85,0.0,0.177,0,Success,Purchase,Naypyidaw,MMK,False
TXN-20240104-0000025,WALL-0106222,MERCH-00198,PM-01,DEV-01,2024-01-04 07:27:14,14.9,0.0,0.0,1,Success,Purchase,Mandalay,MMK,False
TXN-20240104-0000026,WALL-0024021,MERCH-00413,PM-03,DEV-03,2024-01-04 14:56:09,33.69,0.2695,0.0,3,Success,Payment,Quezon City,PHP,False
TXN-20240104-0000027,WALL-0025985,MERCH-00244,PM-01,DEV-02,2024-01-04 19:15:52,9.46,0.0,0.0,0,Pending,Subscription,Mandalay,MMK,False
TXN-20240104-0000028,WALL-0108943,MERCH-00354,PM-01,DEV-05,2024-01-04 21:00:42,27.91,0.0,0.0,2,Success,Bill Payment,Bago,IDR,False
TXN-20240104-0000029,WALL-0089729,MERCH-00026,PM-01,DEV-05,2024-01-04 06:23:02,23.12,0.0,0.4624,2,Success,Purchase,Karachi,MMK,False
TXN-20240104-0000030,WALL-0116440,MERCH-00319,PM-01,DEV-02,2024-01-04 14:14:35,36.81,0.0,0.0,3,Success,Bill Payment,Phnom Penh,KHR,False
TXN-20240104-0000031,WALL-0064123,MERCH-00096,PM-02,DEV-01,2024-01-04 17:53:12,78.49,0.157,0.0,7,Success,Purchase,Khon Kaen,THB,False
TXN-20240104-0000032,WALL-0052586,MERCH-00183,PM-02,DEV-01,2024-01-04 15:17:44,216.29,0.4326,10.8146,21,Success,Purchase,Jakarta,IDR,False
TXN-20240104-0000033,WALL-0029828,MERCH-00303,PM-02,DEV-01,2024-01-04 18:29:49,425.02,0.85,34.002,85,Success,Purchase,Myitkyina,MMK,False
TXN-20240104-0000034,WALL-0111071,MERCH-00022,PM-01,DEV-01,2024-01-04 19:53:53,12.66,0.0,0.2531,1,Success,Purchase,Kolkata,INR,False
TXN-20240104-0000035,WALL-0043831,MERCH-00479,PM-03,DEV-01,2024-01-04 14:39:28,88.06,0.7045,0.0,8,Success,Payment,Chittagong,BDT,False
TXN-20240104-0000036,WALL-0019510,MERCH-00303,PM-05,DEV-04,2024-01-04 07:11:24,180.25,0.0,14.4198,36,Success,Purchase,Kandy,LKR,False
TXN-20240104-0000037,WALL-0114363,MERCH-00059,PM-02,DEV-03,2024-01-04 20:17:46,40.1,0.0802,0.802,4,Success,Purchase,Phnom Penh,KHR,False
TXN-20240104-0000038,WALL-0006906,MERCH-00413,PM-01,DEV-01,2024-01-04 08:09:34,20.0,0.0,0.0,2,Success,Payment,Kuala Lumpur,MYR,False
TXN-20240104-0000039,WALL-0010062,MERCH-00297,PM-01,DEV-01,2024-01-04 01:10:25,795.66,0.0,63.6524,159,Success,Purchase,Taunggyi,MMK,False
TXN-20240104-0000040,WALL-0118958,MERCH-00074,PM-02,DEV-01,2024-01-04 21:25:07,39.15,0.0783,0.7831,3,Success,Purchase,Bago,MMK,False
TXN-20240104-0000041,WALL-0036745,MERCH-00228,PM-05,DEV-01,2024-01-04 20:57:22,15.66,0.0,0.0,1,Success,Purchase,Bago,MMK,False
TXN-20240104-0000042,WALL-0063009,MERCH-00004,PM-01,DEV-01,2024-01-04 12:52:56,39.58,0.0,0.7916,3,Success,Purchase,Mawlamyine,MMK,False
TXN-20240104-0000043,WALL-0008084,MERCH-00112,PM-04,DEV-01,2024-01-04 13:00:15,54.33,1.0866,0.0,5,Success,Purchase,Myitkyina,MMK,False
TXN-20240104-0000044,WALL-0091940,MERCH-00002,PM-01,DEV-02,2024-01-04 19:16:10,9.54,0.0,0.1908,0,Success,Purchase,Bandung,IDR,False
TXN-20240104-0000045,WALL-0054470,MERCH-00078,PM-01,DEV-03,2024-01-04 12:27:33,29.69,0.0,0.5938,2,Success,Purchase,Pathein,MMK,False
TXN-20240104-0000046,WALL-0108473,MERCH-00301,PM-03,DEV-01,2024-01-04 06:30:07,892.11,7.1369,71.3692,178,Success,Purchase,Chiang Mai,THB,False
TXN-20240104-0000047,WALL-0112442,MERCH-00124,PM-01,DEV-01,2024-01-04 15:01:40,37.89,0.0,0.0,3,Success,Purchase,Myitkyina,MMK,False
TXN-20240104-0000048,WALL-0075989,MERCH-00440,PM-05,DEV-03,2024-01-04 21:42:07,119.19,0.0,0.0,11,Success,Tax Payment,Bangkok,THB,False
TXN-20240104-0000049,WALL-0044093,MERCH-00072,PM-01,DEV-03,2024-01-04 14:23:57,17.92,0.0,0.3585,1,Success,Purchase,Myitkyina,MMK,False
TXN-20240104-0000050,WALL-0088029,MERCH-00380,PM-01,DEV-01,2024-01-04 20:33:03,58.25,0.0,0.0,5,Success,Purchase,Kolkata,VND,False
TXN-20240104-0000051,WALL-0004561,MERCH-00092,PM-01,DEV-01,2024-01-04 11:52:43,52.73,0.0,0.0,5,Success,Purchase,Kathmandu,INR,False
TXN-20240104-0000052,WALL-0052406,MERCH-00038,PM-02,DEV-02,2024-01-04 04:23:51,15.22,0.0304,0.3044,1,Success,Purchase,Dhaka,BDT,False
TXN-20240104-0000053,WALL-0002691,MERCH-00200,PM-03,DEV-01,2024-01-04 20:22:03,15.81,0.1264,0.0,1,Success,Purchase,Mandalay,MMK,False
TXN-20240104-0000054,WALL-0079432,MERCH-00280,PM-04,DEV-01,2024-01-04 11:50:46,358.7,7.174,0.0,0,Pending,Purchase,Bago,MMK,False
TXN-20240104-0000055,WALL-0029082,MERCH-00197,PM-01,DEV-01,2024-01-04 09:34:53,13.0,0.0,0.0,1,Success,Purchase,Myitkyina,MMK,False
TXN-20240104-0000056,WALL-0026408,MERCH-00433,PM-04,DEV-04,2024-01-04 19:47:20,178.06,3.5613,0.0,17,Success,Tax Payment,Yangon,MMK,False
TXN-20240104-0000057,WALL-0137148,MERCH-00230,PM-01,DEV-01,2024-01-04 20:05:39,10.5,0.0,0.0,1,Success,Purchase,Mandalay,MMK,False
TXN-20240104-0000058,WALL-0043247,MERCH-00080,PM-04,DEV-03,2024-01-04 06:19:22,26.53,0.5307,0.5307,2,Success,Purchase,Taunggyi,MMK,False
TXN-20240104-0000059,WALL-0142267,MERCH-00127,PM-01,DEV-05,2024-01-04 19:41:56,39.97,0.0,0.0,3,Success,Purchase,Phuket,THB,False
TXN-20240104-0000060,WALL-0071858,MERCH-00102,PM-03,DEV-01,2024-01-04 08:24:51,110.89,0.8871,0.0,11,Success,Purchase,Myitkyina,MMK,False
TXN-20240104-0000061,WALL-0027663,MERCH-00127,PM-04,DEV-01,2024-01-04 15:24:11,117.96,2.3591,0.0,11,Success,Purchase,Naypyidaw,MMK,False
TXN-20240104-0000062,WALL-0126220,MERCH-00436,PM-03,DEV-05,2024-01-04 23:26:28,50.0,0.4,0.0,5,Success,Tax Payment,Chennai,INR,False
TXN-20240104-0000063,WALL-0080052,MERCH-00009,PM-01,DEV-01,2024-01-04 12:18:36,39.39,0.0,0.7877,3,Success,Purchase,Bangkok,THB,False
TXN-20240104-0000064,WALL-0017105,MERCH-00261,PM-02,DEV-01,2024-01-04 14:42:07,9.48,0.019,0.0,0,Success,Subscription,Penang,MYR,False
TXN-20240104-0000065,WALL-0074907,MERCH-00210,PM-04,DEV-02,2024-01-04 19:06:55,18.4,0.3679,0.0,1,Success,Purchase,Mawlamyine,MMK,False
TXN-20240104-0000066,WALL-0140431,MERCH-00180,PM-04,DEV-01,2024-01-04 05:07:51,520.44,10.4087,26.0219,52,Success,Purchase,Colombo,LKR,True
TXN-20240104-0000067,WALL-0113546,MERCH-00343,PM-05,DEV-01,2024-01-04 21:53:47,75.47,0.0,0.0,7,Success,Bill Payment,Lahore,PKR,False
TXN-20240104-0000068,WALL-0031083,MERCH-00065,PM-02,DEV-02,2024-01-04 22:26:06,9.12,0.0182,0.1825,0,Success,Purchase,Naypyidaw,MMK,False
TXN-20240104-0000069,WALL-0099720,MERCH-00401,PM-02,DEV-01,2024-01-04 14:35:23,261.97,0.5239,0.0,26,Success,Payment,Phuket,THB,False
TXN-20240104-0000070,WALL-0100205,MERCH-00380,PM-01,DEV-01,2024-01-04 17:38:24,20.0,0.0,0.0,2,Success,Purchase,Yangon,MMK,False
TXN-20240104-0000071,WALL-0134699,MERCH-00496,PM-03,DEV-02,2024-01-04 17:54:58,565.51,4.5241,0.0,56,Success,Payment,Kolkata,MMK,False
TXN-20240104-0000072,WALL-0090088,MERCH-00085,PM-01,DEV-01,2024-01-04 02:57:09,74.6,0.0,0.0,7,Success,Purchase,Johor Bahru,MYR,False
