transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240128-0000001,WALL-0105144,MERCH-00039,PM-01,DEV-01,2024-01-28 12:02:18,35.12,0.0,0.7024,3,Success,Purchase,Naypyidaw,MMK,False
TXN-20240128-0000002,WALL-0016143,MERCH-00169,PM-01,DEV-02,2024-01-28 02:07:38,58.6,0.0,2.9298,5,Success,Purchase,Mawlamyine,MMK,False
TXN-20240128-0000003,WALL-0072685,MERCH-00175,PM-02,DEV-01,2024-01-28 07:14:49,146.66,0.2933,7.3332,14,Success,Purchase,Bali,IDR,False
TXN-20240128-0000004,WALL-0003574,MERCH-00259,PM-01,DEV-03,2024-01-28 21:35:56,10.28,0.0,0.0,1,Success,Subscription,Myitkyina,MMK,False
TXN-20240128-0000005,WALL-0105059,MERCH-00495,PM-02,DEV-02,2024-01-28 18:08:38,172.06,0.3441,0.0,17,Success,Payment,Mawlamyine,MMK,False
TXN-20240128-0000006,WALL-0128680,MERCH-00113,PM-02,DEV-04,2024-01-28 12:27:37,78.74,0.1575,0.0,7,Success,Purchase,Pune,MMK,False
TXN-20240128-0000007,WALL-0095946,MERCH-00035,PM-04,DEV-01,2024-01-28 20:08:17,32.92,0.6584,0.6584,3,Success,Purchase,Islamabad,PKR,False
TXN-20240128-0000008,WALL-0122664,MERCH-00482,PM-03,DEV-01,2024-01-28 17:14:25,123.78,0.9902,0.0,12,Success,Payment,Taunggyi,MMK,False
TXN-20240128-0000009,WALL-0094607,MERCH-00329,PM-03,DEV-01,2024-01-28 15:24:25,69.92,0.5593,0.0,6,Success,Bill Payment,Cebu City,PHP,False
TXN-20240128-0000010,WALL-0118718,MERCH-00075,PM-03,DEV-01,2024-01-28 18:26:15,18.46,0.1476,0.3691,1,Success,Purchase,Kolkata,INR,False
TXN-20240128-0000011,WALL-0057017,MERCH-00259,PM-02,DEV-01,2024-01-28 20:35:57,11.18,0.0224,0.0,1,Success,Subscription,Kandy,LKR,False
TXN-20240128-0000012,WALL-0082913,MERCH-00240,PM-03,DEV-01,2024-01-28 14:13:22,36.19,0.2895,0.0,3,Success,Subscription,Pattaya,SGD,False
TXN-20240128-0000013,WALL-0066823,MERCH-00292,PM-04,DEV-05,2024-01-28 18:24:26,637.14,12.7428,50.9712,127,Success,Purchase,Taunggyi,MMK,False
TXN-20240128-0000014,WALL-0121777,MERCH-00065,PM-01,DEV-01,2024-01-28 11:54:58,21.0,0.0,0.42,2,Success,Purchase,Kuala Lumpur,MYR,False
TXN-20240128-0000015,WALL-0123852,MERCH-00499,PM-01,DEV-01,2024-01-28 18:38:36,263.44,0.0,0.0,26,Success,Payment,Kathmandu,NPR,False
TXN-20240128-0000016,WALL-0139887,MERCH-00034,PM-02,DEV-01,2024-01-28 18:32:47,25.63,0.0513,0.5126,2,Success,Purchase,Mawlamyine,MMK,False
TXN-20240128-0000017,WALL-0080160,MERCH-00222,PM-04,DEV-02,2024-01-28 11:26:37,11.13,0.2227,0.0,1,Success,Purchase,Quezon City,PHP,False
TXN-20240128-0000018,WALL-0043449,MERCH-00026,PM-01,DEV-02,2024-01-28 13:57:45,41.61,0.0,0.8321,4,Success,Purchase,Medan,MMK,False
TXN-20240128-0000019,WALL-0102679,MERCH-00286,PM-02,DEV-03,2024-01-28 18:18:36,894.1,1.7882,71.5278,178,Success,Purchase,Colombo,MMK,False
TXN-20240128-0000020,WALL-0075178,MERCH-00171,PM-03,DEV-01,2024-01-28 16:53:10,63.38,0.507,3.1689,6,Success,Purchase,Chennai,INR,False
TXN-20240128-0000021,WALL-0100728,MERCH-00128,PM-01,DEV-01,2024-01-28 14:41:09,54.9,0.0,0.0,5,Success,Purchase,Naypyidaw,MMK,False
TXN-20240128-0000022,WALL-0122137,MERCH-00018,PM-01,DEV-01,2024-01-28 15:17:56,29.69,0.0,0.5938,2,Success,Purchase,Taunggyi,MMK,False
TXN-20240128-0000023,WALL-0147363,MERCH-00163,PM-05,DEV-01,2024-01-28 15:14:21,61.52,0.0,3.0758,6,Success,Purchase,Taunggyi,MMK,False
TXN-20240128-0000024,WALL-0095919,MERCH-00247,PM-01,DEV-01,2024-01-28 20:01:52,19.31,0.0,0.0,0,Pending,Subscription,Bangkok,MYR,False
TXN-20240128-0000025,WALL-0026735,MERCH-00320,PM-01,DEV-01,2024-01-28 20:14:25,49.45,0.0,0.0,4,Success,Bill Payment,Surabaya,IDR,False
TXN-20240128-0000026,WALL-0040171,MERCH-00403,PM-01,DEV-01,2024-01-28 18:37:35,57.1,0.0,0.0,0,Failed,Payment,Kandy,LKR,False
TXN-20240128-0000027,WALL-0019181,MERCH-00009,PM-02,DEV-02,2024-01-28 17:52:51,21.22,0.0424,0.0,0,Failed,Purchase,Bago,MMK,False
TXN-20240128-0000028,WALL-0058944,MERCH-00118,PM-04,DEV-01,2024-01-28 18:11:06,147.3,2.9459,0.0,0,Reversed,Purchase,Cebu City,PHP,False
TXN-20240128-0000029,WALL-0119237,MERCH-00005,PM-04,DEV-01,2024-01-28 11:39:41,47.88,0.9576,0.9576,4,Success,Purchase,Hanoi,PHP,False
TXN-20240128-0000030,WALL-0028507,MERCH-00010,PM-01,DEV-04,2024-01-28 19:47:24,45.93,0.0,0.9186,4,Success,Purchase,Mumbai,INR,False
TXN-20240128-0000031,WALL-0137757,MERCH-00271,PM-01,DEV-02,2024-01-28 14:55:50,100.0,0.0,8.0,20,Success,Purchase,Naypyidaw,MMK,False
TXN-20240128-0000032,WALL-0061689,MERCH-00124,PM-01,DEV-01,2024-01-28 15:17:03,24.88,0.0,0.0,2,Success,Purchase,Hanoi,VND,False
TXN-20240128-0000033,WALL-0065309,MERCH-00268,PM-02,DEV-01,2024-01-28 03:12:05,14.68,0.0294,0.0,1,Success,Subscription,Ahmedabad,INR,False
TXN-20240128-0000034,WALL-0013346,MERCH-00061,PM-01,DEV-01,2024-01-28 00:55:41,18.19,0.0,0.3639,1,Success,Purchase,Bandung,IDR,False
TXN-20240128-0000035,WALL-0011683,MERCH-00017,PM-02,DEV-01,2024-01-28 18:46:44,30.2,0.0604,0.604,3,Success,Purchase,Jaipur,INR,False
TXN-20240128-0000036,WALL-0132579,MERCH-00391,PM-01,DEV-01,2024-01-28 16:27:31,127.4,0.0,0.0,12,Success,Purchase,Naypyidaw,MMK,False
TXN-20240128-0000037,WALL-0103380,MERCH-00282,PM-04,DEV-01,2024-01-28 12:47:23,622.78,12.4557,49.8228,124,Success,Purchase,Myitkyina,MMK,False
TXN-20240128-0000038,WALL-0121567,MERCH-00046,PM-02,DEV-02,2024-01-28 11:30:20,11.37,0.0227,0.2275,1,Success,Purchase,Karachi,PKR,False
TXN-20240128-0000039,WALL-0084169,MERCH-00328,PM-01,DEV-01,2024-01-28 21:56:54,163.5,0.0,0.0,16,Success,Bill Payment,Mandalay,MMK,False
TXN-20240128-0000040,WALL-0110651,MERCH-00155,PM-01,DEV-02,2024-01-28 10:37:06,186.96,0.0,9.3479,18,Success,Purchase,Pattaya,THB,False
TXN-20240128-0000041,WALL-0127137,MERCH-00045,PM-02,DEV-03,2024-01-28 18:09:09,11.62,0.0232,0.2323,1,Success,Purchase,Hanoi,VND,False
TXN-20240128-0000042,WALL-0062235,MERCH-00285,PM-02,DEV-02,2024-01-28 19:58:01,797.61,1.5952,63.809,159,Success,Purchase,Penang,MYR,False
TXN-20240128-0000043,WALL-0062464,MERCH-00150,PM-01,DEV-01,2024-01-28 13:33:56,69.04,0.0,3.4521,6,Success,Purchase,Penang,MYR,False
TXN-20240128-0000044,WALL-0019187,MERCH-00247,PM-03,DEV-01,2024-01-28 10:29:26,9.71,0.0777,0.0,0,Success,Subscription,Kandy,LKR,False
TXN-20240128-0000045,WALL-0001798,MERCH-00095,PM-03,DEV-01,2024-01-28 18:04:39,67.46,0.5397,0.0,6,Success,Purchase,Naypyidaw,MMK,False
TXN-20240128-0000046,WALL-0048760,MERCH-00173,PM-04,DEV-04,2024-01-28 13:37:38,38.7,0.7741,1.9351,3,Success,Purchase,Phuket,MMK,False
TXN-20240128-0000047,WALL-0044409,MERCH-00270,PM-01,DEV-01,2024-01-28 16:32:57,12.27,0.0,0.0,1,Success,Subscription,Pokhara,MMK,False
TXN-20240128-0000048,WALL-0034604,MERCH-00020,PM-01,DEV-03,2024-01-28 20:26:23,29.04,0.0,0.5809,2,Success,Purchase,Da Nang,VND,False
TXN-20240128-0000049,WALL-0116839,MERCH-00445,PM-01,DEV-02,2024-01-28 21:23:13,347.64,0.0,0.0,34,Success,Tax Payment,Pune,INR,False
TXN-20240128-0000050,WALL-0102566,MERCH-00058,PM-03,DEV-01,2024-01-28 07:10:10,17.55,0.1404,0.351,1,Success,Purchase,Mawlamyine,MMK,False
TXN-20240128-0000051,WALL-0001838,MERCH-00140,PM-01,DEV-03,2024-01-28 19:45:25,320.36,0.0,16.0178,32,Success,Purchase,Surabaya,IDR,False
TXN-20240128-0000052,WALL-0075104,MERCH-00187,PM-01,DEV-01,2024-01-28 20:53:54,239.87,0.0,11.9933,23,Success,Purchase,Mawlamyine,MMK,False
TXN-20240128-0000053,WALL-0064852,MERCH-00004,PM-01,DEV-01,2024-01-28 15:10:48,7.45,0.0,0.149,0,Success,Purchase,Ahmedabad,MMK,False
TXN-20240128-0000054,WALL-0135202,MERCH-00418,PM-02,DEV-01,2024-01-28 16:42:38,209.45,0.4189,0.0,20,Success,Payment,Kandy,PHP,False
TXN-20240128-0000055,WALL-0007461,MERCH-00063,PM-01,DEV-01,2024-01-28 13:54:03,7.38,0.0,0.1476,0,Success,Purchase,Hyderabad,INR,False
TXN-20240128-0000056,WALL-0077128,MERCH-00133,PM-03,DEV-01,2024-01-28 10:19:26,88.68,0.7094,4.4339,8,Success,Purchase,Naypyidaw,MMK,False
TXN-20240128-0000057,WALL-0048486,MERCH-00131,PM-01,DEV-02,2024-01-28 17:35:00,143.48,0.0,7.1742,14,Success,Purchase,Cebu City,MMK,False
TXN-20240128-0000058,WALL-0015835,MERCH-00076,PM-01,DEV-02,2024-01-28 18:09:56,33.32,0.0,0.6664,3,Success,Purchase,Cebu City,PHP,False
TXN-20240128-0000059,WALL-0065167,MERCH-00233,PM-01,DEV-01,2024-01-28 14:10:26,66.0,0.0,0.0,6,Success,Subscription,Mandalay,MMK,False
TXN-20240128-0000060,WALL-0090149,MERCH-00035,PM-04,DEV-03,2024-01-28 18:52:18,29.01,0.5802,0.5802,2,Success,Purchase,Pattaya,THB,False
TXN-20240128-0000061,WALL-0063556,MERCH-00408,PM-02,DEV-02,2024-01-28 16:34:28,67.1,0.1342,0.0,6,Success,Payment,Pokhara,MYR,False
TXN-20240128-0000062,WALL-0119724,MERCH-00006,PM-03,DEV-03,2024-01-28 13:38:23,5.0,0.04,0.1,0,Success,Purchase,Naypyidaw,MMK,False
TXN-20240128-0000063,WALL-0086310,MERCH-00246,PM-01,DEV-03,2024-01-28 18:21:03,20.11,0.0,0.0,2,Success,Subscription,Myitkyina,MMK,False
TXN-20240128-0000064,WALL-0149966,MERCH-00248,PM-01,DEV-01,2024-01-28 12:16:59,5.19,0.0,0.0,0,Success,Subscription,Mawlamyine,MMK,False
TXN-20240128-0000065,WALL-0133136,MERCH-00397,PM-01,DEV-01,2024-01-28 17:50:37,27.39,0.0,0.0,2,Success,Purchase,Mawlamyine,MMK,False
TXN-20240128-0000066,WALL-0149385,MERCH-00246,PM-03,DEV-02,2024-01-28 09:32:35,40.0,0.32,0.0,4,Success,Subscription,Mawlamyine,MMK,False
TXN-20240128-0000067,WALL-0086573,MERCH-00266,PM-05,DEV-03,2024-01-28 21:07:52,32.79,0.0,0.0,3,Success,Subscription,Bago,MMK,False
TXN-20240128-0000068,WALL-0093492,MERCH-00403,PM-04,DEV-01,2024-01-28 21:44:22,135.86,2.7173,0.0,13,Success,Payment,Pokhara,NPR,False
TXN-20240128-0000069,WALL-0137459,MERCH-00397,PM-02,DEV-03,2024-01-28 23:17:35,48.11,0.0962,0.0,4,Success,Purchase,Pokhara,MMK,False
TXN-20240128-0000070,WALL-0076944,MERCH-00153,PM-01,DEV-04,2024-01-28 20:58:03,22.45,0.0,1.1224,2,Success,Purchase,Siem Reap,KHR,False
TXN-20240128-0000071,WALL-0018684,MERCH-00068,PM-03,DEV-01,2024-01-28 15:10:09,59.23,0.4738,1.1846,5,Success,Purchase,Bangkok,MMK,False
TXN-20240128-0000072,WALL-0004289,MERCH-00130,PM-02,DEV-01,2024-01-28 23:41:51,38.58,0.0772,0.0,3,Success,Purchase,Kuala Lumpur,MYR,False
TXN-20240128-0000073,WALL-0097473,MERCH-00199,PM-02,DEV-05,2024-01-28 21:04:16,18.68,0.0374,0.0,1,Success,Purchase,Taunggyi,PKR,False
TXN-20240128-0000074,WALL-0074720,MERCH-00395,PM-01,DEV-01,2024-01-28 09:32:00,74.36,0.0,0.0,7,Success,Purchase,Mandalay,MMK,False
TXN-20240128-0000075,WALL-0092766,MERCH-00194,PM-02,DEV-01,2024-01-28 15:07:54,11.59,0.0232,0.0,1,Success,Purchase,Bago,MMK,False
TXN-20240128-0000076,WALL-0134364,MERCH-00218,PM-01,DEV-01,2024-01-28 07:49:16,14.15,0.0,0.0,1,Success,Purchase,Surabaya,IDR,False
