transaction_id,wallet_id,merchant_id,payment_method_id,device_id,transaction_timestamp,amount,transaction_fee,cashback,loyalty_points,status,transaction_type,location_city,currency,fraud_flag
TXN-20240111-0000001,WALL-0043385,MERCH-00023,PM-04,DEV-01,2024-01-11 11:42:08,15.82,0.3164,0.3164,1,Success,Purchase,Bandung,IDR,False
TXN-20240111-0000002,WALL-0124406,MERCH-00181,PM-01,DEV-01,2024-01-11 16:28:36,64.57,0.0,3.2283,6,Success,Purchase,Khon Kaen,THB,False
TXN-20240111-0000003,WALL-0013747,MERCH-00363,PM-02,DEV-01,2024-01-11 21:15:02,15.21,0.0304,0.0,1,Success,Bill Payment,Mumbai,INR,False
TXN-20240111-0000004,WALL-0131770,MERCH-00052,PM-01,DEV-02,2024-01-11 10:53:13,9.53,0.0,0.1905,0,Success,Purchase,Pathein,MMK,False
TXN-20240111-0000005,WALL-0043974,MERCH-00071,PM-04,DEV-01,2024-01-11 13:03:07,32.15,0.643,0.643,3,Success,Purchase,Mandalay,MMK,False
TXN-20240111-0000006,WALL-0134583,MERCH-00411,PM-02,DEV-01,2024-01-11 14:06:51,25.69,0.0514,0.0,2,Success,Payment,Surabaya,IDR,False
TXN-20240111-0000007,WALL-0073585,MERCH-00301,PM-02,DEV-02,2024-01-11 11:33:25,2801.65,5.6033,224.132,560,Success,Purchase,Mawlamyine,MMK,False
TXN-20240111-0000008,WALL-0057072,MERCH-00062,PM-02,DEV-01,2024-01-11 18:12:37,11.99,0.024,0.2398,1,Success,Purchase,Da Nang,VND,False
TXN-20240111-0000009,WALL-0125389,MERCH-00253,PM-01,DEV-03,2024-01-11 15:57:20,16.8,0.0,0.0,1,Success,Subscription,Bago,THB,False
TXN-20240111-0000010,WALL-0112309,MERCH-00280,PM-03,DEV-01,2024-01-11 05:19:00,568.33,4.5467,45.4667,113,Success,Purchase,Mandalay,MMK,False
TXN-20240111-0000011,WALL-0036326,MERCH-00114,PM-04,DEV-03,2024-01-11 04:12:16,112.05,2.241,0.0,11,Success,Purchase,Da Nang,VND,False
TXN-20240111-0000012,WALL-0018493,MERCH-00135,PM-05,DEV-03,2024-01-11 11:25:10,39.92,0.0,1.996,3,Success,Purchase,Myitkyina,MMK,False
TXN-20240111-0000013,WALL-0061015,MERCH-00432,PM-03,DEV-01,2024-01-11 13:56:18,85.61,0.6849,0.0,8,Success,Tax Payment,Da Nang,VND,False
TXN-20240111-0000014,WALL-0086660,MERCH-00189,PM-04,DEV-01,2024-01-11 08:44:37,25.5,0.5099,1.2748,2,Success,Purchase,Yangon,MMK,False
